municipality_id,forecast_date,forecasted_on,rainfall,tmax,tmin,relative_humidity,wind_speed,lat,lon
1003,2024-11-16,2024-11-12,0.17,16.69,2.22,74.44,3.09,87.54502304960337,27.46546246470642
2007,2024-11-16,2024-11-12,0.0,22.44,10.96,86.9,4.51,87.57900113878084,26.98185352154763
3003,2024-11-16,2024-11-12,0.61,22.44,10.87,85.29,3.6,87.74928052779396,26.965667384057635
3007,2024-11-16,2024-11-12,0.05,24.16,10.87,80.82,3.72,87.72809878982399,26.8319576897196
4004,2024-11-16,2024-11-12,0.0,25.88,19.37,74.41,3.56,87.99403362921818,26.608794926564457
4012,2024-11-16,2024-11-12,0.01,26.41,16.86,80.84,4.33,87.73517217920993,26.6152473988361
5001,2024-11-16,2024-11-12,0.0,26.1,14.65,78.19,3.94,87.43951560345249,26.629695726158744
5008,2024-11-16,2024-11-12,0.0,26.47,14.74,76.59,6.94,87.34336700649065,26.487170971382216
10003,2024-11-16,2024-11-12,3.48,22.72,10.27,89.14,3.29,87.0581152597479,27.201989469109638
14007,2024-11-16,2024-11-12,0.05,25.97,10.96,78.54,5.27,86.69093982065064,26.80698207976648
31002,2024-11-16,2024-11-12,0.0,25.31,12.74,80.3,3.93,85.25281913306307,27.33247245681607
31005,2024-11-16,2024-11-12,0.01,17.38,8.18,91.58,2.3,85.19595016524877,27.593620979459917
31008,2024-11-16,2024-11-12,0.0,23.63,12.37,78.0,4.02,84.85137594066515,27.472569269092308
31010,2024-11-16,2024-11-12,0.0,22.41,8.18,84.98,3.18,85.08608381778276,27.651565937014706
34001,2024-11-16,2024-11-12,0.0,25.22,14.18,82.43,5.8,84.82733908761777,27.08292559233036
35003,2024-11-16,2024-11-12,0.0,25.06,13.05,80.35,3.87,84.58621929453848,27.709771198715103
35006,2024-11-16,2024-11-12,0.0,24.53,12.87,75.69,3.42,84.6896591396915,27.649405873067355
50001,2024-11-16,2024-11-12,0.0,25.11,14.9,76.87,2.75,83.15771438349256,27.685056406347464
50004,2024-11-16,2024-11-12,0.0,25.19,14.9,77.62,3.89,83.07233371628266,27.56399291605035
38001,2024-11-16,2024-11-12,0.0,23.0,11.46,83.77,3.67,84.4857376256941,27.875563073820167
38002,2024-11-16,2024-11-12,0.0,23.0,12.3,86.77,4.15,84.39401593188684,27.91893212189418
38008,2024-11-16,2024-11-12,0.0,23.0,13.55,86.37,2.24,84.16593271369815,28.00044752580472
42002,2024-11-16,2024-11-12,0.0,8.81,-16.73,24.8,11.51,83.94338453487164,29.035081683387272
42005,2024-11-16,2024-11-12,0.61,11.28,-13.16,53.25,5.9,83.61471771747095,28.68101217212114
45001,2024-11-16,2024-11-12,0.05,19.78,6.18,75.71,3.29,83.2413162820148,28.27148079354138
45004,2024-11-16,2024-11-12,0.15,19.78,2.65,70.78,3.43,83.14016526682762,28.394343694183306
45005,2024-11-16,2024-11-12,0.29,19.78,6.18,77.54,3.46,83.38978367405875,28.233043850851043
56001,2024-11-16,2024-11-12,0.0,24.28,10.99,78.51,4.49,82.08505271891153,28.17321009613343
56005,2024-11-16,2024-11-12,0.0,24.85,9.83,78.53,3.71,82.47694209118472,28.02333920311105
56006,2024-11-16,2024-11-12,0.0,24.85,11.46,78.03,4.65,82.41677142161319,27.91328555950532
56009,2024-11-16,2024-11-12,0.0,21.25,10.99,79.06,3.72,82.19148619005347,28.183005600357117
62002,2024-11-16,2024-11-12,0.0,8.19,-15.26,29.35,10.97,83.26514214622762,29.27414286931592
62004,2024-11-16,2024-11-12,0.0,8.19,-11.72,25.1,7.27,83.04709435324033,28.90512776249892
58003,2024-11-16,2024-11-12,0.0,24.91,13.83,82.11,4.86,81.38242357868424,28.323055743569213
58006,2024-11-16,2024-11-12,0.0,24.91,13.83,82.11,4.86,81.25871003017758,28.340284116623938
31099,2024-11-16,2024-11-12,0.0,24.53,13.27,76.3,3.9,84.70624431657369,27.49261535228162
1001,2024-11-16,2024-11-12,0.38,19.38,5.71,87.27,3.42,87.6193781190491,27.30957361098937
19012,2024-11-16,2024-11-12,0.0,26.13,13.83,79.73,6.68,85.68691274034707,26.91470429831354
21002,2024-11-16,2024-11-12,0.05,20.03,0.4,65.04,3.81,86.26427286814113,27.576394248581256
21004,2024-11-16,2024-11-12,0.07,20.6,6.12,84.54,4.12,86.1832745618281,27.43934745353523
34005,2024-11-16,2024-11-12,0.0,25.22,14.18,83.18,5.63,84.69399260554282,27.097078097723816
34007,2024-11-16,2024-11-12,0.0,24.44,14.18,83.41,4.66,84.73228851196892,27.20024739082908
34008,2024-11-16,2024-11-12,0.0,25.22,14.18,82.43,6.08,84.7264569554503,27.066026993073372
34010,2024-11-16,2024-11-12,0.0,25.22,13.9,81.8,5.45,84.88952623026042,27.171019162000707
34011,2024-11-16,2024-11-12,0.0,24.44,14.18,81.36,5.05,84.79020734847019,27.193245885183288
34012,2024-11-16,2024-11-12,0.0,25.22,14.18,82.43,5.8,84.76368630005305,27.07717182381579
34013,2024-11-16,2024-11-12,0.0,25.22,14.18,82.43,5.8,84.82558724572884,27.16672308960836
19004,2024-11-16,2024-11-12,0.0,25.63,14.43,76.51,5.59,85.43936435618616,26.92605438883508
21005,2024-11-16,2024-11-12,0.03,20.6,7.3,86.83,3.67,86.0643721548778,27.408813125557515
21006,2024-11-16,2024-11-12,0.09,22.16,10.33,84.46,4.03,86.14647421310649,27.31615902807735
21007,2024-11-16,2024-11-12,0.03,20.6,7.3,87.03,3.51,85.85586645812872,27.495758252532852
21008,2024-11-16,2024-11-12,0.63,20.03,-9.42,60.22,3.95,86.42243351715781,27.660969160959016
53001,2024-11-16,2024-11-12,0.0,19.63,4.71,70.38,3.85,82.54995198769927,28.480861838270563
53002,2024-11-16,2024-11-12,0.0,20.16,2.65,67.72,3.34,82.81681721225854,28.273400505530105
53007,2024-11-16,2024-11-12,0.07,20.16,2.65,64.74,3.36,82.82395132486793,28.375955461674906
6006,2024-11-16,2024-11-12,0.0,26.47,14.74,78.62,7.08,87.24649830798487,26.554564531771717
26001,2024-11-16,2024-11-12,0.0,17.94,6.99,88.76,2.59,85.4296209430214,27.675022523227053
49010,2024-11-16,2024-11-12,0.0,24.66,14.83,78.58,4.43,83.54802147221676,27.496216699202048
49011,2024-11-16,2024-11-12,0.0,25.11,12.02,79.33,2.99,83.30567820346135,27.71191878509594
49013,2024-11-16,2024-11-12,0.0,24.66,14.83,78.44,4.29,83.44238189812464,27.501346601007853
49014,2024-11-16,2024-11-12,0.0,24.66,17.55,74.3,2.81,83.39601732390047,27.566938725804373
49015,2024-11-16,2024-11-12,0.0,24.66,17.55,74.3,2.81,83.36876360438013,27.62238025074319
49016,2024-11-16,2024-11-12,0.0,24.66,16.33,74.04,3.33,83.48636554193398,27.608376871176866
53004,2024-11-16,2024-11-12,0.0,20.31,6.15,70.2,3.1,82.62618964074919,28.337236609214784
53005,2024-11-16,2024-11-12,0.0,21.1,9.83,80.62,3.28,82.5199263170998,28.18710064708752
53008,2024-11-16,2024-11-12,0.0,20.31,6.15,70.2,3.1,82.70702423336832,28.24741874061428
53009,2024-11-16,2024-11-12,0.0,19.6,3.08,60.39,3.89,82.74179874109348,28.46372671136668
6004,2024-11-16,2024-11-12,0.0,26.47,14.74,78.62,7.08,87.15065211842328,26.45252750216687
16009,2024-11-16,2024-11-12,0.0,26.25,15.12,74.02,5.52,86.17953809307132,26.86824787471248
19001,2024-11-16,2024-11-12,0.0,25.5,13.83,77.32,4.68,85.47724166862234,27.07773543317099
19003,2024-11-16,2024-11-12,0.0,25.5,13.83,77.9,5.7,85.45380923642666,26.981788770396143
19005,2024-11-16,2024-11-12,0.0,26.06,14.12,78.35,6.67,85.47268040486802,26.815437208507163
19006,2024-11-16,2024-11-12,0.0,26.06,13.83,79.74,6.78,85.60991236423035,26.890275211567417
19008,2024-11-16,2024-11-12,0.0,26.06,13.83,79.74,6.78,85.60054102472732,26.93755034223732
19010,2024-11-16,2024-11-12,0.0,25.63,14.43,76.51,5.59,85.44567206906083,26.844422530450373
19013,2024-11-16,2024-11-12,0.0,25.5,13.83,77.34,5.33,85.57424006678373,27.10063951566307
19014,2024-11-16,2024-11-12,0.0,25.5,13.21,79.87,5.83,85.69394521791432,27.00935067108752
19015,2024-11-16,2024-11-12,0.0,26.06,13.83,78.44,6.01,85.53686604042909,26.9411164754544
19016,2024-11-16,2024-11-12,0.0,26.06,14.12,78.35,6.67,85.50728566452042,26.858783195845582
19017,2024-11-16,2024-11-12,0.0,25.5,13.21,78.59,5.31,85.68904437404687,27.10291121291133
20002,2024-11-16,2024-11-12,0.05,23.47,9.9,82.39,3.53,85.78628284185064,27.343395929304386
1002,2024-11-16,2024-11-12,0.14,19.38,5.71,86.09,3.16,87.51328464647683,27.373653174120808
6009,2024-11-16,2024-11-12,0.0,25.81,17.36,77.44,5.87,87.16242112661124,26.607116134714808
20003,2024-11-16,2024-11-12,0.09,22.16,10.33,84.73,3.97,86.0675994944368,27.252217169295548
50007,2024-11-16,2024-11-12,0.0,25.22,14.9,77.98,4.6,83.13084592668233,27.509085627097623
50008,2024-11-16,2024-11-12,0.0,24.72,11.05,80.3,4.26,82.85250442185169,27.693684034126697
6011,2024-11-16,2024-11-12,0.0,26.63,16.8,77.2,7.1,87.00720038012625,26.567145454816423
6012,2024-11-16,2024-11-12,0.0,25.81,16.15,80.05,5.33,87.18063674146201,26.6876384590527
20006,2024-11-16,2024-11-12,0.01,25.19,9.9,79.84,3.6,85.69732655115341,27.25540262050499
20007,2024-11-16,2024-11-12,0.1,20.91,12.72,83.85,3.25,86.28613922961935,27.18698085181835
20008,2024-11-16,2024-11-12,0.04,20.6,9.9,86.21,3.56,85.88150160337878,27.37967729411301
23003,2024-11-16,2024-11-12,0.0,18.28,-4.01,59.45,3.58,85.9362239602355,27.918081999950203
30001,2024-11-16,2024-11-12,0.0,21.91,11.68,78.37,2.97,84.76648317270907,27.756395702785376
30002,2024-11-16,2024-11-12,0.0,22.03,8.18,86.14,3.31,85.17982146949893,27.72971150483253
30003,2024-11-16,2024-11-12,0.0,22.41,11.18,78.88,3.14,84.90321716855641,27.749572773617768
30005,2024-11-16,2024-11-12,0.0,21.85,4.37,64.75,2.79,84.92984303851176,28.086444545593466
30006,2024-11-16,2024-11-12,0.0,21.88,11.12,75.97,2.95,84.7919379931955,27.923404316525048
30008,2024-11-16,2024-11-12,0.0,18.66,13.08,71.72,2.94,84.97160484321188,27.986687641086395
30009,2024-11-16,2024-11-12,0.0,22.41,11.12,76.38,3.21,84.91954887338466,27.918864583118705
30011,2024-11-16,2024-11-12,0.0,22.41,11.18,80.76,3.58,84.84534939027871,27.84255600503058
24011,2024-11-16,2024-11-12,0.01,19.94,7.96,80.82,4.06,85.63862481052399,27.636981490518835
31007,2024-11-16,2024-11-12,0.0,23.28,8.18,86.17,3.11,85.13691110095586,27.44525852713776
32004,2024-11-16,2024-11-12,0.0,25.56,15.33,78.8,5.89,85.25920735512454,26.932050089820336
50010,2024-11-16,2024-11-12,0.0,25.19,14.9,78.15,4.59,83.02631087694812,27.482623043144454
56002,2024-11-16,2024-11-12,0.0,23.97,11.05,81.17,5.22,82.6604624762252,27.989762397689688
54001,2024-11-16,2024-11-12,0.0,19.0,-1.22,46.4,3.7,82.5138230611013,28.84256376131041
54002,2024-11-16,2024-11-12,0.0,19.63,3.42,60.77,3.79,82.50283588126366,28.704116993185227
54004,2024-11-16,2024-11-12,0.0,19.63,4.71,71.45,4.8,82.47861116229373,28.611266483828985
54005,2024-11-16,2024-11-12,0.0,20.28,6.4,69.72,3.69,82.34238663144102,28.67667226017642
6099,2024-11-16,2024-11-12,0.0,25.88,17.37,75.46,4.58,87.02319983992014,26.652566796651616
45099,2024-11-16,2024-11-12,0.1,17.25,-2.67,48.18,3.89,83.02327610551475,28.53891935770765
58099,2024-11-16,2024-11-12,0.0,24.53,10.52,80.0,4.16,81.45438931069442,28.456909737464397
76099,2024-11-16,2024-11-12,0.0,25.06,14.68,81.8,3.71,84.04872083356571,27.56427369972897
17001,2024-11-16,2024-11-12,0.0,26.44,13.93,80.35,6.48,86.01575601372463,26.711855702909528
17003,2024-11-16,2024-11-12,0.0,26.44,13.93,79.63,6.74,86.06042658437299,26.679004986632663
17004,2024-11-16,2024-11-12,0.0,26.31,13.93,82.48,6.46,85.97343075681044,26.846585405773872
23004,2024-11-16,2024-11-12,0.0,19.94,7.96,79.32,3.9,85.71978082667378,27.75795439389096
23005,2024-11-16,2024-11-12,0.11,20.1,-11.54,53.44,4.24,85.5281684698862,28.000494332290444
23006,2024-11-16,2024-11-12,0.01,18.35,7.96,74.65,4.13,85.63899182078808,27.78396048275381
23007,2024-11-16,2024-11-12,0.0,18.35,-11.54,53.49,4.42,85.79108606095211,28.01548831388694
30010,2024-11-16,2024-11-12,0.0,13.97,-18.45,44.42,5.59,85.09120148591843,28.222137287516095
30012,2024-11-16,2024-11-12,0.0,22.41,8.18,84.98,3.18,85.06455382385526,27.73830659921856
30013,2024-11-16,2024-11-12,0.0,21.85,11.12,71.99,2.84,84.85804022717906,28.021805707723303
36002,2024-11-16,2024-11-12,1.6,16.88,-9.67,64.83,3.61,84.68152727853672,28.237071772003976
62005,2024-11-16,2024-11-12,0.0,15.1,-4.26,39.01,4.96,82.51085966045837,29.05050799235193
62007,2024-11-16,2024-11-12,0.0,15.1,-8.6,32.7,5.58,82.86690491491375,28.932036385500552
62008,2024-11-16,2024-11-12,0.0,15.1,-6.82,32.29,5.01,82.74979749172851,29.022394764811374
31088,2024-11-16,2024-11-12,0.0,23.63,13.27,74.96,4.03,84.77130400129026,27.495224301038267
1009,2024-11-16,2024-11-12,0.2,19.75,5.71,83.31,2.92,87.75250982048634,27.31531966378356
10002,2024-11-16,2024-11-12,0.0,22.72,13.96,84.27,2.59,87.19654383388995,27.189819774277403
10004,2024-11-16,2024-11-12,0.28,22.19,11.87,90.24,4.04,87.1291085972171,27.0041653621846
10006,2024-11-16,2024-11-12,2.25,22.19,10.27,90.77,3.52,87.0213608203432,27.085255647157496
42003,2024-11-16,2024-11-12,0.44,11.28,-13.16,44.71,6.3,83.72619509400863,28.76166042913393
63007,2024-11-16,2024-11-12,0.0,14.22,-3.67,50.43,4.51,82.1202561934781,29.1360245100694
75005,2024-11-16,2024-11-12,0.0,19.5,5.83,50.75,2.99,80.54124518479604,29.804357366456184
28004,2024-11-16,2024-11-12,0.0,22.03,10.12,80.7,4.32,85.2311964383087,27.818478196469563
28005,2024-11-16,2024-11-12,0.0,18.66,11.43,65.86,3.22,85.12538493931653,28.03165878737777
49005,2024-11-16,2024-11-12,0.0,25.22,14.83,80.81,6.24,83.35037287050116,27.447120493916795
47003,2024-11-16,2024-11-12,0.02,22.53,12.4,87.34,3.87,83.89916194827347,27.77465900613652
47010,2024-11-16,2024-11-12,0.01,21.53,11.49,87.34,3.67,83.47299042731677,27.76891274794596
44007,2024-11-16,2024-11-12,0.01,21.1,9.21,87.31,3.44,83.68616672754229,28.15615509268206
48005,2024-11-16,2024-11-12,0.0,24.35,15.27,78.73,4.01,83.7312303002814,27.506075472346858
18001,2024-11-16,2024-11-12,0.0,26.13,14.68,79.72,6.57,85.80074655729628,26.865965578887177
18002,2024-11-16,2024-11-12,0.0,26.13,15.3,79.48,6.51,85.81948043482576,26.76853670434025
18006,2024-11-16,2024-11-12,0.0,26.13,14.68,79.72,6.57,85.78159413854392,26.949541288887797
18008,2024-11-16,2024-11-12,0.0,26.31,13.93,81.37,6.55,85.86511962170182,26.769593057248123
14099,2024-11-16,2024-11-12,0.0,25.88,17.37,75.46,4.58,86.99862376349014,26.715023247720257
43099,2024-11-16,2024-11-12,0.01,16.38,-11.72,33.68,4.23,83.15728039927778,28.613393062413568
52003,2024-11-16,2024-11-12,0.0,20.72,7.46,76.57,3.45,82.98233924261629,28.144398389642152
52006,2024-11-16,2024-11-12,0.11,20.16,2.65,70.58,3.38,82.91622181039605,28.252556288426057
33099,2024-11-16,2024-11-12,0.0,25.16,12.37,82.31,4.39,84.96947546896953,27.275042717018724
67099,2024-11-16,2024-11-12,0.02,16.66,4.93,74.31,4.22,81.19654062198491,29.391978002020814
19018,2024-11-16,2024-11-12,0.0,26.06,14.12,79.52,6.63,85.54787712356422,26.85881249478566
19020,2024-11-16,2024-11-12,0.0,25.63,14.43,77.17,6.71,85.3816023194528,26.83818423032358
20004,2024-11-16,2024-11-12,0.01,25.31,13.15,76.66,3.55,85.54107642126684,27.251680682357268
21003,2024-11-16,2024-11-12,0.02,20.6,7.3,88.11,3.48,85.94304908421857,27.43821657830833
22001,2024-11-16,2024-11-12,0.01,16.91,6.12,88.47,4.0,86.12822881538156,27.63436304989436
23001,2024-11-16,2024-11-12,0.0,18.28,9.02,74.81,3.41,85.80360085768024,27.78123351037644
23002,2024-11-16,2024-11-12,0.0,18.28,0.24,61.48,3.19,85.90010534211547,27.821772074840585
27001,2024-11-16,2024-11-12,0.0,20.1,7.93,83.0,3.8,85.36229102983364,27.77230850782952
27009,2024-11-16,2024-11-12,0.0,20.1,7.93,78.82,3.97,85.49904405260625,27.753557676277204
27010,2024-11-16,2024-11-12,0.0,22.03,7.93,81.85,4.06,85.29705386096234,27.77773907168037
27011,2024-11-16,2024-11-12,0.0,20.1,7.93,83.0,3.8,85.33021770561382,27.77539039876946
25005,2024-11-16,2024-11-12,0.0,17.94,6.99,88.76,2.59,85.3802231313086,27.63509436139513
26003,2024-11-16,2024-11-12,0.0,20.1,6.99,85.88,3.2,85.3815434902996,27.68250883735966
31001,2024-11-16,2024-11-12,0.0,25.31,12.74,79.19,3.89,85.39789680314975,27.3048133205242
32006,2024-11-16,2024-11-12,0.0,25.63,14.43,76.51,5.59,85.36778358901175,26.94230989653578
32016,2024-11-16,2024-11-12,0.0,25.63,14.43,76.57,6.86,85.31520975404439,26.77783345746238
34009,2024-11-16,2024-11-12,0.0,25.22,14.55,82.96,6.6,84.73550270922959,27.028197632216838
35002,2024-11-16,2024-11-12,0.0,22.75,13.05,83.32,4.16,84.5912463480042,27.802660069250106
49012,2024-11-16,2024-11-12,0.0,25.22,14.83,80.81,6.24,83.30437164496814,27.389672535757065
51001,2024-11-16,2024-11-12,0.0,20.91,11.11,81.23,3.12,83.03664825769202,27.986625982890875
51003,2024-11-16,2024-11-12,0.0,20.91,7.46,79.7,3.17,83.09118825850723,28.065093182627788
46001,2024-11-16,2024-11-12,0.19,21.1,9.21,86.16,3.49,83.40574182492988,28.10821613596536
46002,2024-11-16,2024-11-12,0.01,20.97,11.11,87.23,3.19,83.3471949989154,27.9841061540815
45008,2024-11-16,2024-11-12,0.4,19.78,2.65,67.0,3.3,83.02058851919352,28.38268584029232
64001,2024-11-16,2024-11-12,0.0,19.44,5.08,65.11,3.98,81.62839852260026,29.079830738952893
64007,2024-11-16,2024-11-12,0.0,16.06,3.09,56.85,4.85,81.64421766906588,29.272780811454545
59008,2024-11-16,2024-11-12,0.0,24.47,9.37,81.68,4.27,81.38277527127075,28.78969780253411
57008,2024-11-16,2024-11-12,0.0,24.63,11.46,79.98,5.01,81.9230940117998,28.0731178917346
69002,2024-11-16,2024-11-12,0.0,22.38,4.93,76.38,3.95,81.12736560667788,29.181878117533213
68009,2024-11-16,2024-11-12,0.03,16.72,-0.45,57.42,4.52,81.28984357857074,29.54525715570239
73004,2024-11-16,2024-11-12,0.0,22.44,7.33,70.42,3.52,80.40492622481763,29.281211677786875
72007,2024-11-16,2024-11-12,0.0,24.25,11.55,79.37,4.2,80.08461998585442,28.89610311211077
9003,2024-11-16,2024-11-12,0.03,21.72,6.55,72.43,3.35,87.23194345958684,27.48004549087412
65002,2024-11-16,2024-11-12,0.0,18.25,2.58,45.12,3.95,81.89315065267175,29.51424277599544
65003,2024-11-16,2024-11-12,0.0,12.1,-18.78,43.6,8.33,82.54741960970438,29.649514435357453
66003,2024-11-16,2024-11-12,0.11,13.03,-22.26,50.17,8.5,82.04150798785201,30.02328989192808
66006,2024-11-16,2024-11-12,0.06,6.41,-17.92,50.62,8.41,81.92202729403547,30.129895543656083
64009,2024-11-16,2024-11-12,0.0,15.6,-2.73,61.25,4.6,81.8557225347566,29.145935866427948
70004,2024-11-16,2024-11-12,0.0,20.94,7.71,70.85,3.33,80.96828420034284,29.26364997043085
70007,2024-11-16,2024-11-12,0.0,22.38,4.93,72.69,4.02,81.06441214528923,29.274853087207937
77002,2024-11-16,2024-11-12,0.0,19.6,-5.04,39.36,4.8,82.82145955974356,28.645546849179627
19019,2024-11-16,2024-11-12,0.0,26.06,13.83,79.74,6.78,85.6538674070706,26.873717384025728
75006,2024-11-16,2024-11-12,0.0,20.66,5.83,57.62,2.83,80.43507800307877,29.733377527114545
73002,2024-11-16,2024-11-12,0.0,23.81,8.99,66.39,3.45,80.51081092041095,29.13521646806497
73005,2024-11-16,2024-11-12,0.0,20.66,8.15,68.6,2.59,80.67740466897514,29.24592271293464
76002,2024-11-16,2024-11-12,0.0,22.75,13.05,86.12,4.39,84.19503898794143,27.80859769109909
76006,2024-11-16,2024-11-12,0.01,24.38,12.4,85.13,3.42,84.05424418568737,27.71716707520714
77099,2024-11-16,2024-11-12,0.0,9.6,-11.72,26.29,5.25,82.96611855936787,28.7361011295057
1004,2024-11-16,2024-11-12,0.56,16.69,-4.7,71.0,4.4,87.62781444693248,27.58355393346229
1006,2024-11-16,2024-11-12,0.26,16.75,5.71,83.86,2.44,87.71205316042372,27.380969379366448
8002,2024-11-16,2024-11-12,0.09,22.44,9.27,88.6,3.85,87.47911681846793,27.040390989689293
8005,2024-11-16,2024-11-12,0.49,22.44,8.49,88.27,3.76,87.52609022651086,27.13878881467572
9008,2024-11-16,2024-11-12,0.03,22.72,7.55,80.08,2.3,87.30718729278416,27.355013380938807
22008,2024-11-16,2024-11-12,0.01,19.47,7.3,87.85,3.47,85.9794672157911,27.6181093162653
11001,2024-11-16,2024-11-12,0.19,17.16,7.71,84.04,3.5,86.69881629251252,27.42991016748501
22007,2024-11-16,2024-11-12,0.01,20.6,7.3,88.42,3.39,86.04342408931875,27.54425327682352
5011,2024-11-16,2024-11-12,0.0,26.41,15.27,77.25,2.89,87.61238148708986,26.780954253808236
6001,2024-11-16,2024-11-12,0.0,25.88,16.15,77.76,4.96,87.13360335819006,26.75477410080033
