municipality_id,forecast_date,forecasted_on,rainfall,tmax,tmin,relative_humidity,wind_speed,lat,lon
4004,2024-11-13,2024-11-12,0.07,26.9,20.81,71.31,4.79,87.99403362921818,26.608794926564457
4012,2024-11-13,2024-11-12,0.18,27.53,18.0,79.16,5.35,87.73517217920993,26.6152473988361
5001,2024-11-13,2024-11-12,0.05,27.56,14.59,82.01,5.15,87.43951560345249,26.629695726158744
5008,2024-11-13,2024-11-12,0.18,27.56,17.87,81.16,4.45,87.34336700649065,26.487170971382216
10003,2024-11-13,2024-11-12,3.96,22.56,9.0,87.22,3.36,87.0581152597479,27.201989469109638
14007,2024-11-13,2024-11-12,0.18,27.43,12.62,81.53,4.04,86.69093982065064,26.80698207976648
31002,2024-11-13,2024-11-12,0.09,26.4,13.97,79.99,3.44,85.25281913306307,27.33247245681607
31005,2024-11-13,2024-11-12,5.73,17.87,7.81,92.5,3.22,85.19595016524877,27.593620979459917
31008,2024-11-13,2024-11-12,0.06,26.0,14.37,79.49,3.93,84.85137594066515,27.472569269092308
31010,2024-11-13,2024-11-12,3.43,22.9,7.81,86.56,3.58,85.08608381778276,27.651565937014706
34001,2024-11-13,2024-11-12,0.01,27.75,17.65,81.89,4.7,84.82733908761777,27.08292559233036
35003,2024-11-13,2024-11-12,0.03,26.22,14.87,83.04,4.09,84.58621929453848,27.709771198715103
35006,2024-11-13,2024-11-12,0.04,25.5,14.28,81.55,3.25,84.6896591396915,27.649405873067355
50001,2024-11-13,2024-11-12,0.02,26.34,15.34,79.72,3.6,83.15771438349256,27.685056406347464
50004,2024-11-13,2024-11-12,0.0,27.0,17.19,78.73,3.93,83.07233371628266,27.56399291605035
38001,2024-11-13,2024-11-12,0.04,24.09,13.94,82.07,3.98,84.4857376256941,27.875563073820167
38002,2024-11-13,2024-11-12,0.14,24.09,14.68,84.69,4.25,84.39401593188684,27.91893212189418
38008,2024-11-13,2024-11-12,0.0,23.72,15.09,84.79,2.59,84.16593271369815,28.00044752580472
42002,2024-11-13,2024-11-12,0.0,7.9,-13.69,23.15,8.61,83.94338453487164,29.035081683387272
42005,2024-11-13,2024-11-12,0.85,8.25,-9.47,45.14,4.9,83.61471771747095,28.68101217212114
45001,2024-11-13,2024-11-12,0.06,19.03,5.78,84.59,3.0,83.2413162820148,28.27148079354138
45004,2024-11-13,2024-11-12,0.4,19.03,3.94,82.55,3.64,83.14016526682762,28.394343694183306
45005,2024-11-13,2024-11-12,0.22,19.4,5.78,83.62,3.32,83.38978367405875,28.233043850851043
56001,2024-11-13,2024-11-12,0.0,25.75,12.41,84.88,4.45,82.08505271891153,28.17321009613343
56005,2024-11-13,2024-11-12,0.01,25.9,10.28,83.82,3.64,82.47694209118472,28.02333920311105
56006,2024-11-13,2024-11-12,0.0,26.06,13.25,82.48,4.66,82.41677142161319,27.91328555950532
56009,2024-11-13,2024-11-12,0.0,22.18,12.41,84.36,4.15,82.19148619005347,28.183005600357117
62002,2024-11-13,2024-11-12,0.0,7.15,-13.69,34.14,7.25,83.26514214622762,29.27414286931592
62004,2024-11-13,2024-11-12,0.02,7.15,-9.25,33.01,4.71,83.04709435324033,28.90512776249892
58003,2024-11-13,2024-11-12,0.0,26.72,16.0,83.12,4.16,81.38242357868424,28.323055743569213
58006,2024-11-13,2024-11-12,0.0,26.72,16.0,83.12,4.16,81.25871003017758,28.340284116623938
31099,2024-11-13,2024-11-12,0.06,26.0,16.12,81.29,4.02,84.70624431657369,27.49261535228162
1001,2024-11-13,2024-11-12,1.71,19.0,7.0,82.99,3.19,87.6193781190491,27.30957361098937
19012,2024-11-13,2024-11-12,0.05,27.81,16.81,81.14,4.81,85.68691274034707,26.91470429831354
21002,2024-11-13,2024-11-12,0.16,20.15,-0.98,69.65,3.62,86.26427286814113,27.576394248581256
21004,2024-11-13,2024-11-12,0.47,21.22,6.87,85.52,4.01,86.1832745618281,27.43934745353523
34005,2024-11-13,2024-11-12,0.0,27.75,17.65,82.42,4.56,84.69399260554282,27.097078097723816
34007,2024-11-13,2024-11-12,0.0,27.03,17.75,83.69,4.4,84.73228851196892,27.20024739082908
34008,2024-11-13,2024-11-12,0.01,27.75,17.65,81.52,4.72,84.7264569554503,27.066026993073372
34010,2024-11-13,2024-11-12,0.01,27.75,17.47,80.72,4.92,84.88952623026042,27.171019162000707
34011,2024-11-13,2024-11-12,0.0,26.84,18.03,82.25,4.72,84.79020734847019,27.193245885183288
34012,2024-11-13,2024-11-12,0.01,27.75,17.65,81.89,4.7,84.76368630005305,27.07717182381579
34013,2024-11-13,2024-11-12,0.0,27.75,17.65,81.89,4.7,84.82558724572884,27.16672308960836
19004,2024-11-13,2024-11-12,0.0,27.84,17.87,79.24,4.54,85.43936435618616,26.92605438883508
21005,2024-11-13,2024-11-12,0.13,21.22,7.5,87.37,3.74,86.0643721548778,27.408813125557515
21006,2024-11-13,2024-11-12,0.6,23.12,10.53,87.27,3.72,86.14647421310649,27.31615902807735
21007,2024-11-13,2024-11-12,0.47,21.22,7.5,87.96,3.81,85.85586645812872,27.495758252532852
21008,2024-11-13,2024-11-12,0.67,20.15,-10.69,66.32,3.84,86.42243351715781,27.660969160959016
53001,2024-11-13,2024-11-12,0.28,18.78,6.0,79.41,3.64,82.54995198769927,28.480861838270563
53002,2024-11-13,2024-11-12,0.24,19.78,3.94,80.65,3.22,82.81681721225854,28.273400505530105
53007,2024-11-13,2024-11-12,0.95,19.78,3.94,79.18,3.54,82.82395132486793,28.375955461674906
6006,2024-11-13,2024-11-12,0.25,27.28,18.28,81.94,4.06,87.24649830798487,26.554564531771717
26001,2024-11-13,2024-11-12,0.9,18.06,7.91,90.66,2.74,85.4296209430214,27.675022523227053
49010,2024-11-13,2024-11-12,0.03,26.53,17.31,79.54,3.89,83.54802147221676,27.496216699202048
49011,2024-11-13,2024-11-12,0.06,26.4,13.06,81.45,3.32,83.30567820346135,27.71191878509594
49013,2024-11-13,2024-11-12,0.0,26.4,17.31,80.48,3.69,83.44238189812464,27.501346601007853
49014,2024-11-13,2024-11-12,0.0,26.4,19.0,77.78,2.67,83.39601732390047,27.566938725804373
49015,2024-11-13,2024-11-12,0.0,26.4,19.0,77.78,2.67,83.36876360438013,27.62238025074319
49016,2024-11-13,2024-11-12,0.0,26.4,19.0,75.33,3.07,83.48636554193398,27.608376871176866
53004,2024-11-13,2024-11-12,0.35,20.25,4.84,82.79,3.03,82.62618964074919,28.337236609214784
53005,2024-11-13,2024-11-12,0.08,21.9,10.28,85.69,3.24,82.5199263170998,28.18710064708752
53008,2024-11-13,2024-11-12,0.16,20.25,4.84,82.79,3.03,82.70702423336832,28.24741874061428
53009,2024-11-13,2024-11-12,0.74,18.34,4.84,75.08,3.7,82.74179874109348,28.46372671136668
6004,2024-11-13,2024-11-12,0.22,27.28,18.28,81.94,4.06,87.15065211842328,26.45252750216687
16009,2024-11-13,2024-11-12,0.15,27.43,17.75,77.23,3.98,86.17953809307132,26.86824787471248
19001,2024-11-13,2024-11-12,0.02,27.28,16.81,81.8,3.89,85.47724166862234,27.07773543317099
19003,2024-11-13,2024-11-12,0.0,27.28,16.81,82.61,4.26,85.45380923642666,26.981788770396143
19005,2024-11-13,2024-11-12,0.01,27.84,17.87,78.91,5.12,85.47268040486802,26.815437208507163
19006,2024-11-13,2024-11-12,0.03,27.81,16.81,82.29,4.84,85.60991236423035,26.890275211567417
19008,2024-11-13,2024-11-12,0.02,27.81,16.81,82.29,4.84,85.60054102472732,26.93755034223732
19010,2024-11-13,2024-11-12,0.01,27.84,17.87,79.24,4.54,85.44567206906083,26.844422530450373
19013,2024-11-13,2024-11-12,0.04,26.9,16.81,83.63,4.53,85.57424006678373,27.10063951566307
19014,2024-11-13,2024-11-12,0.06,26.9,15.94,82.94,4.57,85.69394521791432,27.00935067108752
19015,2024-11-13,2024-11-12,0.02,27.81,16.81,81.35,4.4,85.53686604042909,26.9411164754544
19016,2024-11-13,2024-11-12,0.03,27.84,17.87,78.91,5.12,85.50728566452042,26.858783195845582
19017,2024-11-13,2024-11-12,0.05,26.9,15.94,82.58,4.44,85.68904437404687,27.10291121291133
20002,2024-11-13,2024-11-12,0.7,24.65,10.53,86.47,3.71,85.78628284185064,27.343395929304386
1002,2024-11-13,2024-11-12,0.43,19.0,7.0,83.45,3.06,87.51328464647683,27.373653174120808
6009,2024-11-13,2024-11-12,0.25,27.09,18.28,79.53,4.0,87.16242112661124,26.607116134714808
20003,2024-11-13,2024-11-12,0.73,23.12,10.53,87.79,3.79,86.0675994944368,27.252217169295548
50007,2024-11-13,2024-11-12,0.0,27.0,17.19,78.61,4.19,83.13084592668233,27.509085627097623
50008,2024-11-13,2024-11-12,0.0,26.59,14.34,82.29,5.1,82.85250442185169,27.693684034126697
6011,2024-11-13,2024-11-12,0.06,27.68,18.03,82.59,4.01,87.00720038012625,26.567145454816423
6012,2024-11-13,2024-11-12,0.19,27.09,17.09,81.55,5.17,87.18063674146201,26.6876384590527
20006,2024-11-13,2024-11-12,0.19,26.68,12.0,85.43,3.77,85.69732655115341,27.25540262050499
20007,2024-11-13,2024-11-12,0.75,21.31,12.87,88.5,2.87,86.28613922961935,27.18698085181835
20008,2024-11-13,2024-11-12,0.45,21.22,10.53,87.86,3.9,85.88150160337878,27.37967729411301
23003,2024-11-13,2024-11-12,0.29,19.31,-2.59,67.01,3.35,85.9362239602355,27.918081999950203
30001,2024-11-13,2024-11-12,0.01,22.93,12.66,83.52,2.94,84.76648317270907,27.756395702785376
30002,2024-11-13,2024-11-12,1.35,22.47,7.81,85.95,3.51,85.17982146949893,27.72971150483253
30003,2024-11-13,2024-11-12,0.13,22.93,12.31,84.26,3.27,84.90321716855641,27.749572773617768
30005,2024-11-13,2024-11-12,0.23,22.53,5.34,75.05,2.81,84.92984303851176,28.086444545593466
30006,2024-11-13,2024-11-12,0.01,22.53,13.43,79.25,3.01,84.7919379931955,27.923404316525048
30008,2024-11-13,2024-11-12,0.09,19.06,11.47,76.25,3.21,84.97160484321188,27.986687641086395
30009,2024-11-13,2024-11-12,0.04,22.9,11.47,79.85,3.52,84.91954887338466,27.918864583118705
30011,2024-11-13,2024-11-12,0.02,22.9,12.31,84.48,4.0,84.84534939027871,27.84255600503058
24011,2024-11-13,2024-11-12,1.87,19.81,10.97,83.48,3.62,85.63862481052399,27.636981490518835
31007,2024-11-13,2024-11-12,0.29,24.81,7.81,81.77,3.38,85.13691110095586,27.44525852713776
32004,2024-11-13,2024-11-12,0.03,27.84,18.12,79.47,4.63,85.25920735512454,26.932050089820336
50010,2024-11-13,2024-11-12,0.0,27.0,17.19,79.85,4.81,83.02631087694812,27.482623043144454
56002,2024-11-13,2024-11-12,0.0,25.62,13.25,83.27,5.25,82.6604624762252,27.989762397689688
54001,2024-11-13,2024-11-12,0.02,18.15,-1.22,58.47,3.15,82.5138230611013,28.84256376131041
54002,2024-11-13,2024-11-12,0.01,18.78,4.05,66.59,3.37,82.50283588126366,28.704116993185227
54004,2024-11-13,2024-11-12,0.0,18.78,6.0,75.4,4.13,82.47861116229373,28.611266483828985
54005,2024-11-13,2024-11-12,0.0,20.65,7.9,76.74,3.07,82.34238663144102,28.67667226017642
6099,2024-11-13,2024-11-12,0.05,26.84,18.03,78.56,4.31,87.02319983992014,26.652566796651616
45099,2024-11-13,2024-11-12,0.25,15.34,-0.38,67.16,4.33,83.02327610551475,28.53891935770765
58099,2024-11-13,2024-11-12,0.0,26.09,11.47,82.79,4.27,81.45438931069442,28.456909737464397
76099,2024-11-13,2024-11-12,0.07,26.34,16.75,83.37,3.92,84.04872083356571,27.56427369972897
17001,2024-11-13,2024-11-12,0.06,27.97,18.0,80.84,5.26,86.01575601372463,26.711855702909528
17003,2024-11-13,2024-11-12,0.06,28.0,18.0,80.76,5.35,86.06042658437299,26.679004986632663
17004,2024-11-13,2024-11-12,0.06,27.56,18.0,79.19,6.01,85.97343075681044,26.846585405773872
23004,2024-11-13,2024-11-12,0.15,19.81,9.09,81.53,3.64,85.71978082667378,27.75795439389096
23005,2024-11-13,2024-11-12,1.54,20.4,-8.57,69.51,3.71,85.5281684698862,28.000494332290444
23006,2024-11-13,2024-11-12,0.29,19.72,11.66,78.21,3.69,85.63899182078808,27.78396048275381
23007,2024-11-13,2024-11-12,0.4,19.72,-8.57,60.44,4.38,85.79108606095211,28.01548831388694
30010,2024-11-13,2024-11-12,0.79,12.25,-12.72,67.48,3.32,85.09120148591843,28.222137287516095
30012,2024-11-13,2024-11-12,0.12,22.9,7.81,86.56,3.58,85.06455382385526,27.73830659921856
30013,2024-11-13,2024-11-12,0.02,22.53,11.47,75.22,3.05,84.85804022717906,28.021805707723303
36002,2024-11-13,2024-11-12,5.52,16.43,-7.31,76.98,3.37,84.68152727853672,28.237071772003976
62005,2024-11-13,2024-11-12,0.0,15.47,-1.22,48.84,4.6,82.51085966045837,29.05050799235193
62007,2024-11-13,2024-11-12,0.33,15.47,-4.97,42.16,4.42,82.86690491491375,28.932036385500552
62008,2024-11-13,2024-11-12,0.0,15.47,-3.5,41.33,4.31,82.74979749172851,29.022394764811374
31088,2024-11-13,2024-11-12,0.06,26.0,16.12,80.09,3.62,84.77130400129026,27.495224301038267
1009,2024-11-13,2024-11-12,0.05,19.93,7.0,80.07,3.1,87.75250982048634,27.31531966378356
10002,2024-11-13,2024-11-12,0.45,22.56,15.37,83.09,1.93,87.19654383388995,27.189819774277403
10004,2024-11-13,2024-11-12,0.45,22.4,12.41,87.4,4.17,87.1291085972171,27.0041653621846
10006,2024-11-13,2024-11-12,2.7,22.4,9.0,88.59,3.84,87.0213608203432,27.085255647157496
42003,2024-11-13,2024-11-12,0.21,9.84,-9.47,39.91,5.94,83.72619509400863,28.76166042913393
63007,2024-11-13,2024-11-12,0.24,13.34,-2.22,56.05,4.87,82.1202561934781,29.1360245100694
75005,2024-11-13,2024-11-12,0.0,19.68,7.18,61.88,3.02,80.54124518479604,29.804357366456184
28004,2024-11-13,2024-11-12,0.32,22.47,12.16,79.41,3.8,85.2311964383087,27.818478196469563
28005,2024-11-13,2024-11-12,0.08,19.06,11.47,74.16,2.8,85.12538493931653,28.03165878737777
49005,2024-11-13,2024-11-12,0.0,26.75,17.31,80.71,4.83,83.35037287050116,27.447120493916795
47003,2024-11-13,2024-11-12,0.61,23.09,13.37,88.22,3.71,83.89916194827347,27.77465900613652
47010,2024-11-13,2024-11-12,0.58,21.65,13.06,88.52,3.51,83.47299042731677,27.76891274794596
44007,2024-11-13,2024-11-12,0.12,20.87,10.56,82.79,3.4,83.68616672754229,28.15615509268206
48005,2024-11-13,2024-11-12,0.02,26.22,17.59,79.57,4.07,83.7312303002814,27.506075472346858
18001,2024-11-13,2024-11-12,0.01,27.5,17.84,79.99,4.78,85.80074655729628,26.865965578887177
18002,2024-11-13,2024-11-12,0.0,27.5,17.84,79.92,5.11,85.81948043482576,26.76853670434025
18006,2024-11-13,2024-11-12,0.13,27.5,17.84,79.99,4.78,85.78159413854392,26.949541288887797
18008,2024-11-13,2024-11-12,0.01,27.56,17.84,80.04,4.98,85.86511962170182,26.769593057248123
14099,2024-11-13,2024-11-12,0.12,26.84,18.03,78.56,4.31,86.99862376349014,26.715023247720257
43099,2024-11-13,2024-11-12,0.84,14.53,-9.25,53.87,4.43,83.15728039927778,28.613393062413568
52003,2024-11-13,2024-11-12,0.03,21.5,9.0,85.15,3.46,82.98233924261629,28.144398389642152
52006,2024-11-13,2024-11-12,0.24,19.78,3.94,81.43,3.09,82.91622181039605,28.252556288426057
33099,2024-11-13,2024-11-12,0.04,27.0,14.37,78.34,4.96,84.96947546896953,27.275042717018724
67099,2024-11-13,2024-11-12,0.0,16.87,5.66,78.61,4.48,81.19654062198491,29.391978002020814
19018,2024-11-13,2024-11-12,0.04,27.81,18.65,78.83,4.67,85.54787712356422,26.85881249478566
19020,2024-11-13,2024-11-12,0.01,27.84,17.87,79.0,5.57,85.3816023194528,26.83818423032358
20004,2024-11-13,2024-11-12,0.24,26.68,13.62,83.41,3.35,85.54107642126684,27.251680682357268
21003,2024-11-13,2024-11-12,0.14,21.22,7.5,88.81,3.91,85.94304908421857,27.43821657830833
22001,2024-11-13,2024-11-12,0.19,17.15,6.87,87.93,4.33,86.12822881538156,27.63436304989436
23001,2024-11-13,2024-11-12,0.0,19.31,9.09,75.69,3.7,85.80360085768024,27.78123351037644
23002,2024-11-13,2024-11-12,0.03,19.31,6.09,69.16,2.94,85.90010534211547,27.821772074840585
27001,2024-11-13,2024-11-12,0.39,20.4,12.16,80.86,3.09,85.36229102983364,27.77230850782952
27009,2024-11-13,2024-11-12,0.34,20.4,11.66,79.54,3.39,85.49904405260625,27.753557676277204
27010,2024-11-13,2024-11-12,0.35,22.47,12.16,80.13,3.44,85.29705386096234,27.77773907168037
27011,2024-11-13,2024-11-12,0.39,20.4,12.16,80.86,3.09,85.33021770561382,27.77539039876946
25005,2024-11-13,2024-11-12,0.9,18.06,7.91,90.66,2.74,85.3802231313086,27.63509436139513
26003,2024-11-13,2024-11-12,0.89,20.4,7.91,85.76,2.91,85.3815434902996,27.68250883735966
31001,2024-11-13,2024-11-12,0.29,26.68,13.97,80.3,3.56,85.39789680314975,27.3048133205242
32006,2024-11-13,2024-11-12,0.0,27.84,17.87,79.24,4.54,85.36778358901175,26.94230989653578
32016,2024-11-13,2024-11-12,0.01,27.84,17.87,78.25,5.59,85.31520975404439,26.77783345746238
34009,2024-11-13,2024-11-12,0.01,27.75,17.65,81.16,4.72,84.73550270922959,27.028197632216838
35002,2024-11-13,2024-11-12,0.0,24.09,14.87,83.84,4.59,84.5912463480042,27.802660069250106
49012,2024-11-13,2024-11-12,0.0,26.75,17.31,80.71,4.83,83.30437164496814,27.389672535757065
51001,2024-11-13,2024-11-12,0.01,21.5,12.65,86.62,3.52,83.03664825769202,27.986625982890875
51003,2024-11-13,2024-11-12,0.01,21.5,9.0,86.1,3.09,83.09118825850723,28.065093182627788
46001,2024-11-13,2024-11-12,0.47,20.97,9.56,84.35,3.17,83.40574182492988,28.10821613596536
46002,2024-11-13,2024-11-12,0.84,20.97,12.65,87.61,2.8,83.3471949989154,27.9841061540815
45008,2024-11-13,2024-11-12,0.84,19.03,3.94,81.32,3.32,83.02058851919352,28.38268584029232
64001,2024-11-13,2024-11-12,0.01,18.87,6.43,70.16,3.69,81.62839852260026,29.079830738952893
64007,2024-11-13,2024-11-12,0.03,16.31,5.34,63.05,4.05,81.64421766906588,29.272780811454545
59008,2024-11-13,2024-11-12,0.0,25.97,10.75,83.72,4.1,81.38277527127075,28.78969780253411
57008,2024-11-13,2024-11-12,0.0,25.97,13.18,84.44,4.75,81.9230940117998,28.0731178917346
69002,2024-11-13,2024-11-12,0.0,22.43,5.66,80.08,3.64,81.12736560667788,29.181878117533213
68009,2024-11-13,2024-11-12,0.04,16.87,1.34,65.58,4.22,81.28984357857074,29.54525715570239
73004,2024-11-13,2024-11-12,0.0,23.22,7.81,79.83,3.51,80.40492622481763,29.281211677786875
72007,2024-11-13,2024-11-12,0.0,26.0,15.47,81.28,5.25,80.08461998585442,28.89610311211077
9003,2024-11-13,2024-11-12,0.1,21.97,6.43,75.78,3.39,87.23194345958684,27.48004549087412
65002,2024-11-13,2024-11-12,0.0,17.87,2.37,62.08,3.92,81.89315065267175,29.51424277599544
65003,2024-11-13,2024-11-12,0.06,11.06,-13.78,49.9,6.05,82.54741960970438,29.649514435357453
66003,2024-11-13,2024-11-12,0.03,12.37,-16.81,63.25,6.06,82.04150798785201,30.02328989192808
66006,2024-11-13,2024-11-12,0.09,7.18,-16.41,59.96,6.24,81.92202729403547,30.129895543656083
64009,2024-11-13,2024-11-12,0.03,15.68,0.4,61.1,4.88,81.8557225347566,29.145935866427948
70004,2024-11-13,2024-11-12,0.01,21.4,8.59,75.13,3.11,80.96828420034284,29.26364997043085
70007,2024-11-13,2024-11-12,0.01,22.43,5.66,76.35,3.54,81.06441214528923,29.274853087207937
77002,2024-11-13,2024-11-12,0.17,18.34,-3.63,53.53,4.54,82.82145955974356,28.645546849179627
19019,2024-11-13,2024-11-12,0.04,27.81,16.81,82.29,4.84,85.6538674070706,26.873717384025728
75006,2024-11-13,2024-11-12,0.0,21.37,7.18,67.95,2.96,80.43507800307877,29.733377527114545
73002,2024-11-13,2024-11-12,0.0,24.87,8.56,82.89,4.06,80.51081092041095,29.13521646806497
73005,2024-11-13,2024-11-12,0.0,21.28,8.56,76.98,2.77,80.67740466897514,29.24592271293464
76002,2024-11-13,2024-11-12,1.34,24.09,14.87,87.04,4.27,84.19503898794143,27.80859769109909
76006,2024-11-13,2024-11-12,0.3,26.34,13.72,85.97,3.23,84.05424418568737,27.71716707520714
77099,2024-11-13,2024-11-12,0.35,8.15,-9.25,43.4,4.79,82.96611855936787,28.7361011295057
1004,2024-11-13,2024-11-12,2.73,16.12,-3.84,70.91,3.92,87.62781444693248,27.58355393346229
1006,2024-11-13,2024-11-12,0.15,16.75,7.0,78.85,3.05,87.71205316042372,27.380969379366448
8002,2024-11-13,2024-11-12,0.84,21.31,9.31,88.06,3.72,87.47911681846793,27.040390989689293
8005,2024-11-13,2024-11-12,3.07,21.31,9.31,86.33,3.35,87.52609022651086,27.13878881467572
9008,2024-11-13,2024-11-12,0.24,22.56,7.09,81.09,2.36,87.30718729278416,27.355013380938807
22008,2024-11-13,2024-11-12,0.5,19.5,7.5,88.06,3.72,85.9794672157911,27.6181093162653
11001,2024-11-13,2024-11-12,5.22,17.06,6.94,86.21,4.15,86.69881629251252,27.42991016748501
22007,2024-11-13,2024-11-12,0.5,21.22,7.5,88.2,3.85,86.04342408931875,27.54425327682352
5011,2024-11-13,2024-11-12,0.23,27.53,15.25,80.93,3.79,87.61238148708986,26.780954253808236
6001,2024-11-13,2024-11-12,0.09,27.09,17.09,80.05,4.74,87.13360335819006,26.75477410080033
