municipality_id,forecast_date,forecasted_on,rainfall,tmax,tmin,relative_humidity,wind_speed,lat,lon
11007,2024-11-14,2024-11-12,0.99,16.65,-5.23,58.77,3.6,86.57187606162067,27.574675587251168
14001,2024-11-14,2024-11-12,0.05,27.12,12.84,82.59,4.94,87.05011302971826,26.82457678669252
14003,2024-11-14,2024-11-12,0.0,27.68,13.47,81.76,5.3,86.3842192552636,26.99895844915385
14004,2024-11-14,2024-11-12,0.33,26.34,12.62,82.4,4.14,86.6712157651011,26.98209297065825
25001,2024-11-14,2024-11-12,0.45,23.46,8.67,85.18,2.72,85.3041092548405,27.484321910898924
25002,2024-11-14,2024-11-12,0.53,18.49,8.67,90.63,2.05,85.33558154743378,27.58455687528972
25003,2024-11-14,2024-11-12,0.4,21.93,8.67,87.1,2.82,85.35024138831888,27.53047639287835
26002,2024-11-14,2024-11-12,0.21,20.21,7.92,85.02,3.19,85.46272408847713,27.696266152604423
26004,2024-11-14,2024-11-12,0.4,18.49,8.67,90.89,2.04,85.42546460420431,27.64927297157717
1003,2024-11-14,2024-11-12,0.22,16.99,0.81,72.43,3.3,87.54502304960337,27.46546246470642
2007,2024-11-14,2024-11-12,0.01,22.56,11.27,85.97,4.59,87.57900113878084,26.98185352154763
3003,2024-11-14,2024-11-12,0.48,22.56,11.27,82.18,3.69,87.74928052779396,26.965667384057635
3007,2024-11-14,2024-11-12,0.04,25.56,11.27,80.08,3.65,87.72809878982399,26.8319576897196
4004,2024-11-14,2024-11-12,0.0,27.52,20.14,68.11,4.4,87.99403362921818,26.608794926564457
4012,2024-11-14,2024-11-12,0.0,27.71,17.92,76.53,4.96,87.73517217920993,26.6152473988361
5001,2024-11-14,2024-11-12,0.0,27.84,14.78,80.97,4.36,87.43951560345249,26.629695726158744
5008,2024-11-14,2024-11-12,0.0,28.15,17.86,80.53,5.85,87.34336700649065,26.487170971382216
10003,2024-11-14,2024-11-12,1.79,23.43,10.95,86.49,3.62,87.0581152597479,27.201989469109638
14007,2024-11-14,2024-11-12,0.02,27.62,12.62,81.25,5.0,86.69093982065064,26.80698207976648
31002,2024-11-14,2024-11-12,0.02,26.9,14.49,79.83,3.77,85.25281913306307,27.33247245681607
31005,2024-11-14,2024-11-12,1.06,18.27,8.8,90.36,2.05,85.19595016524877,27.593620979459917
31008,2024-11-14,2024-11-12,0.01,25.9,14.58,80.82,4.4,84.85137594066515,27.472569269092308
31010,2024-11-14,2024-11-12,0.88,23.15,8.8,86.09,3.32,85.08608381778276,27.651565937014706
34001,2024-11-14,2024-11-12,0.0,27.71,16.89,79.7,6.24,84.82733908761777,27.08292559233036
35003,2024-11-14,2024-11-12,0.13,26.31,14.02,80.59,3.57,84.58621929453848,27.709771198715103
35006,2024-11-14,2024-11-12,0.01,25.31,14.08,80.8,3.49,84.6896591396915,27.649405873067355
50001,2024-11-14,2024-11-12,0.0,26.62,15.58,78.93,3.34,83.15771438349256,27.685056406347464
50004,2024-11-14,2024-11-12,0.0,26.9,15.58,78.91,4.24,83.07233371628266,27.56399291605035
38001,2024-11-14,2024-11-12,0.08,24.37,12.99,82.34,3.54,84.4857376256941,27.875563073820167
38002,2024-11-14,2024-11-12,0.02,24.37,13.67,85.96,3.76,84.39401593188684,27.91893212189418
38008,2024-11-14,2024-11-12,0.01,24.06,13.8,84.05,2.1,84.16593271369815,28.00044752580472
42002,2024-11-14,2024-11-12,0.0,9.77,-13.13,19.06,9.42,83.94338453487164,29.035081683387272
42005,2024-11-14,2024-11-12,0.56,9.02,-8.53,42.41,4.79,83.61471771747095,28.68101217212114
45001,2024-11-14,2024-11-12,0.01,19.65,6.33,83.09,3.52,83.2413162820148,28.27148079354138
45004,2024-11-14,2024-11-12,0.02,19.65,4.42,79.98,3.91,83.14016526682762,28.394343694183306
45005,2024-11-14,2024-11-12,0.02,19.71,6.33,83.24,3.65,83.38978367405875,28.233043850851043
56001,2024-11-14,2024-11-12,0.0,25.9,11.95,82.87,4.22,82.08505271891153,28.17321009613343
56005,2024-11-14,2024-11-12,0.0,26.06,9.58,84.22,3.7,82.47694209118472,28.02333920311105
56006,2024-11-14,2024-11-12,0.0,26.09,13.02,82.96,4.39,82.41677142161319,27.91328555950532
56009,2024-11-14,2024-11-12,0.0,22.09,11.95,84.38,4.01,82.19148619005347,28.183005600357117
62002,2024-11-14,2024-11-12,0.0,8.06,-13.13,23.89,8.01,83.26514214622762,29.27414286931592
62004,2024-11-14,2024-11-12,0.0,8.06,-7.88,21.56,4.87,83.04709435324033,28.90512776249892
58003,2024-11-14,2024-11-12,0.0,26.87,14.58,81.93,5.52,81.38242357868424,28.323055743569213
58006,2024-11-14,2024-11-12,0.0,26.87,14.58,81.93,5.52,81.25871003017758,28.340284116623938
31099,2024-11-14,2024-11-12,0.01,25.9,15.14,80.0,4.27,84.70624431657369,27.49261535228162
1001,2024-11-14,2024-11-12,0.54,19.49,7.0,83.47,3.12,87.6193781190491,27.30957361098937
19012,2024-11-14,2024-11-12,0.0,27.9,16.36,81.43,5.77,85.68691274034707,26.91470429831354
21002,2024-11-14,2024-11-12,0.02,20.02,1.87,62.08,3.26,86.26427286814113,27.576394248581256
21004,2024-11-14,2024-11-12,0.07,21.96,6.58,83.16,3.64,86.1832745618281,27.43934745353523
34005,2024-11-14,2024-11-12,0.0,27.71,16.7,80.4,5.77,84.69399260554282,27.097078097723816
34007,2024-11-14,2024-11-12,0.0,27.02,16.7,79.9,5.74,84.73228851196892,27.20024739082908
34008,2024-11-14,2024-11-12,0.0,27.71,16.89,79.76,6.19,84.7264569554503,27.066026993073372
34010,2024-11-14,2024-11-12,0.0,27.71,16.89,78.2,6.67,84.88952623026042,27.171019162000707
34011,2024-11-14,2024-11-12,0.0,26.93,17.77,77.5,6.95,84.79020734847019,27.193245885183288
34012,2024-11-14,2024-11-12,0.0,27.71,16.89,79.7,6.24,84.76368630005305,27.07717182381579
34013,2024-11-14,2024-11-12,0.0,27.71,16.89,79.7,6.24,84.82558724572884,27.16672308960836
19004,2024-11-14,2024-11-12,0.0,27.81,17.33,78.26,6.02,85.43936435618616,26.92605438883508
21005,2024-11-14,2024-11-12,0.01,21.96,8.11,84.6,3.48,86.0643721548778,27.408813125557515
21006,2024-11-14,2024-11-12,0.04,23.49,11.39,84.18,3.85,86.14647421310649,27.31615902807735
21007,2024-11-14,2024-11-12,0.0,21.96,8.11,85.09,3.7,85.85586645812872,27.495758252532852
21008,2024-11-14,2024-11-12,0.05,20.02,-5.23,57.18,3.51,86.42243351715781,27.660969160959016
53001,2024-11-14,2024-11-12,0.0,19.4,6.0,73.07,3.88,82.54995198769927,28.480861838270563
53002,2024-11-14,2024-11-12,0.01,20.09,4.42,73.88,3.93,82.81681721225854,28.273400505530105
53007,2024-11-14,2024-11-12,0.02,20.09,4.42,71.72,4.11,82.82395132486793,28.375955461674906
6006,2024-11-14,2024-11-12,0.0,28.15,18.05,80.84,6.11,87.24649830798487,26.554564531771717
26001,2024-11-14,2024-11-12,0.4,18.49,8.67,90.89,2.04,85.4296209430214,27.675022523227053
49010,2024-11-14,2024-11-12,0.0,26.84,16.02,76.19,4.25,83.54802147221676,27.496216699202048
49011,2024-11-14,2024-11-12,0.01,26.84,12.3,79.26,3.07,83.30567820346135,27.71191878509594
49013,2024-11-14,2024-11-12,0.0,26.84,16.02,77.17,4.31,83.44238189812464,27.501346601007853
49014,2024-11-14,2024-11-12,0.0,26.84,19.11,72.43,2.14,83.39601732390047,27.566938725804373
49015,2024-11-14,2024-11-12,0.0,26.84,19.11,72.43,2.14,83.36876360438013,27.62238025074319
49016,2024-11-14,2024-11-12,0.0,26.84,19.11,71.33,2.68,83.48636554193398,27.608376871176866
53004,2024-11-14,2024-11-12,0.0,20.52,4.84,77.05,3.38,82.62618964074919,28.337236609214784
53005,2024-11-14,2024-11-12,0.0,22.09,9.58,85.84,3.34,82.5199263170998,28.18710064708752
53008,2024-11-14,2024-11-12,0.0,20.52,4.84,77.05,3.38,82.70702423336832,28.24741874061428
53009,2024-11-14,2024-11-12,0.02,18.68,4.84,64.77,4.09,82.74179874109348,28.46372671136668
6004,2024-11-14,2024-11-12,0.0,28.15,18.05,80.84,6.11,87.15065211842328,26.45252750216687
16009,2024-11-14,2024-11-12,0.0,27.56,17.55,78.41,5.17,86.17953809307132,26.86824787471248
19001,2024-11-14,2024-11-12,0.0,27.52,16.36,79.96,4.38,85.47724166862234,27.07773543317099
19003,2024-11-14,2024-11-12,0.0,27.52,16.36,80.54,5.24,85.45380923642666,26.981788770396143
19005,2024-11-14,2024-11-12,0.0,27.9,17.33,80.63,6.32,85.47268040486802,26.815437208507163
19006,2024-11-14,2024-11-12,0.0,27.9,16.36,82.91,5.53,85.60991236423035,26.890275211567417
19008,2024-11-14,2024-11-12,0.0,27.9,16.36,82.91,5.53,85.60054102472732,26.93755034223732
19010,2024-11-14,2024-11-12,0.0,27.81,17.33,78.26,6.02,85.44567206906083,26.844422530450373
19013,2024-11-14,2024-11-12,0.0,27.09,16.36,81.81,4.32,85.57424006678373,27.10063951566307
19014,2024-11-14,2024-11-12,0.0,27.09,15.49,81.93,5.18,85.69394521791432,27.00935067108752
19015,2024-11-14,2024-11-12,0.0,27.9,16.36,80.57,5.48,85.53686604042909,26.9411164754544
19016,2024-11-14,2024-11-12,0.0,27.9,17.33,80.63,6.32,85.50728566452042,26.858783195845582
19017,2024-11-14,2024-11-12,0.0,27.09,15.49,81.05,4.77,85.68904437404687,27.10291121291133
20002,2024-11-14,2024-11-12,-0.01,24.84,11.39,84.44,3.55,85.78628284185064,27.343395929304386
1002,2024-11-14,2024-11-12,0.22,19.49,7.0,82.41,2.94,87.51328464647683,27.373653174120808
6009,2024-11-14,2024-11-12,0.0,27.56,18.05,79.23,5.66,87.16242112661124,26.607116134714808
20003,2024-11-14,2024-11-12,0.01,23.49,11.39,84.41,4.04,86.0675994944368,27.252217169295548
50007,2024-11-14,2024-11-12,0.0,26.9,15.58,78.71,4.62,83.13084592668233,27.509085627097623
50008,2024-11-14,2024-11-12,0.0,26.46,13.99,82.83,4.88,82.85250442185169,27.693684034126697
6011,2024-11-14,2024-11-12,-0.01,28.4,18.03,80.72,6.36,87.00720038012625,26.567145454816423
6012,2024-11-14,2024-11-12,0.0,27.56,17.08,80.07,6.11,87.18063674146201,26.6876384590527
20006,2024-11-14,2024-11-12,0.01,26.84,11.74,83.29,3.57,85.69732655115341,27.25540262050499
20007,2024-11-14,2024-11-12,0.01,21.99,12.87,86.35,3.45,86.28613922961935,27.18698085181835
20008,2024-11-14,2024-11-12,-0.01,21.96,11.39,85.46,3.76,85.88150160337878,27.37967729411301
23003,2024-11-14,2024-11-12,0.0,19.74,-2.44,62.45,3.25,85.9362239602355,27.918081999950203
30001,2024-11-14,2024-11-12,0.05,23.31,12.68,83.31,3.2,84.76648317270907,27.756395702785376
30002,2024-11-14,2024-11-12,0.21,22.31,8.8,85.5,3.1,85.17982146949893,27.72971150483253
30003,2024-11-14,2024-11-12,0.05,23.31,12.3,84.61,3.5,84.90321716855641,27.749572773617768
30005,2024-11-14,2024-11-12,0.01,22.81,6.0,71.2,2.49,84.92984303851176,28.086444545593466
30006,2024-11-14,2024-11-12,0.0,22.81,13.43,79.07,3.04,84.7919379931955,27.923404316525048
30008,2024-11-14,2024-11-12,0.0,19.12,11.47,75.81,2.72,84.97160484321188,27.986687641086395
30009,2024-11-14,2024-11-12,0.0,23.15,11.47,79.99,3.35,84.91954887338466,27.918864583118705
30011,2024-11-14,2024-11-12,0.0,23.15,12.3,86.01,4.03,84.84534939027871,27.84255600503058
24011,2024-11-14,2024-11-12,0.05,20.21,7.92,82.54,3.71,85.63862481052399,27.636981490518835
31007,2024-11-14,2024-11-12,0.05,24.56,8.8,82.81,3.26,85.13691110095586,27.44525852713776
32004,2024-11-14,2024-11-12,0.0,27.87,16.86,79.99,6.19,85.25920735512454,26.932050089820336
50010,2024-11-14,2024-11-12,0.0,26.9,15.58,80.67,5.07,83.02631087694812,27.482623043144454
56002,2024-11-14,2024-11-12,0.0,25.27,12.08,84.03,5.75,82.6604624762252,27.989762397689688
54001,2024-11-14,2024-11-12,0.0,19.09,-0.82,50.15,3.59,82.5138230611013,28.84256376131041
54002,2024-11-14,2024-11-12,0.0,19.4,4.22,60.9,3.6,82.50283588126366,28.704116993185227
54004,2024-11-14,2024-11-12,0.0,19.4,6.0,69.01,4.26,82.47861116229373,28.611266483828985
54005,2024-11-14,2024-11-12,0.0,20.96,6.95,73.54,3.53,82.34238663144102,28.67667226017642
6099,2024-11-14,2024-11-12,-0.01,27.59,18.03,77.9,5.22,87.02319983992014,26.652566796651616
45099,2024-11-14,2024-11-12,0.02,15.27,1.39,57.05,4.91,83.02327610551475,28.53891935770765
58099,2024-11-14,2024-11-12,0.0,26.34,11.47,82.68,4.75,81.45438931069442,28.456909737464397
76099,2024-11-14,2024-11-12,0.0,26.87,15.7,79.83,3.8,84.04872083356571,27.56427369972897
17001,2024-11-14,2024-11-12,0.0,27.96,17.39,81.41,6.33,86.01575601372463,26.711855702909528
17003,2024-11-14,2024-11-12,0.0,27.96,17.39,80.91,6.28,86.06042658437299,26.679004986632663
17004,2024-11-14,2024-11-12,0.0,27.74,17.39,80.04,7.25,85.97343075681044,26.846585405773872
23004,2024-11-14,2024-11-12,0.0,20.21,7.92,79.68,3.56,85.71978082667378,27.75795439389096
23005,2024-11-14,2024-11-12,1.6,20.21,-8.57,65.59,3.95,85.5281684698862,28.000494332290444
23006,2024-11-14,2024-11-12,0.0,20.21,7.92,79.15,4.05,85.63899182078808,27.78396048275381
23007,2024-11-14,2024-11-12,0.01,20.21,-8.64,56.91,4.59,85.79108606095211,28.01548831388694
30010,2024-11-14,2024-11-12,0.35,12.96,-9.75,58.48,3.46,85.09120148591843,28.222137287516095
30012,2024-11-14,2024-11-12,0.01,23.15,8.8,86.09,3.32,85.06455382385526,27.73830659921856
30013,2024-11-14,2024-11-12,0.0,22.81,11.47,73.97,2.68,84.85804022717906,28.021805707723303
36002,2024-11-14,2024-11-12,3.83,16.56,-6.22,74.02,3.76,84.68152727853672,28.237071772003976
62005,2024-11-14,2024-11-12,0.0,15.15,-1.0,35.59,5.0,82.51085966045837,29.05050799235193
62007,2024-11-14,2024-11-12,0.08,15.15,-4.7,31.7,4.79,82.86690491491375,28.932036385500552
62008,2024-11-14,2024-11-12,0.0,15.15,-2.7,28.82,4.48,82.74979749172851,29.022394764811374
31088,2024-11-14,2024-11-12,0.01,25.9,15.14,80.28,4.34,84.77130400129026,27.495224301038267
1009,2024-11-14,2024-11-12,0.02,20.18,7.0,79.57,3.09,87.75250982048634,27.31531966378356
10002,2024-11-14,2024-11-12,0.01,23.43,14.45,81.07,2.04,87.19654383388995,27.189819774277403
10004,2024-11-14,2024-11-12,0.39,23.27,12.84,87.58,4.62,87.1291085972171,27.0041653621846
10006,2024-11-14,2024-11-12,2.0,23.27,10.95,88.3,4.15,87.0213608203432,27.085255647157496
42003,2024-11-14,2024-11-12,0.29,10.93,-8.53,37.35,5.63,83.72619509400863,28.76166042913393
63007,2024-11-14,2024-11-12,0.03,13.74,-2.26,39.61,5.15,82.1202561934781,29.1360245100694
75005,2024-11-14,2024-11-12,0.0,20.4,6.61,53.74,2.85,80.54124518479604,29.804357366456184
28004,2024-11-14,2024-11-12,0.0,22.31,11.08,80.63,4.15,85.2311964383087,27.818478196469563
28005,2024-11-14,2024-11-12,0.0,19.12,11.47,75.73,2.82,85.12538493931653,28.03165878737777
49005,2024-11-14,2024-11-12,0.0,26.84,16.02,80.01,6.11,83.35037287050116,27.447120493916795
47003,2024-11-14,2024-11-12,0.0,23.34,13.45,86.51,3.51,83.89916194827347,27.77465900613652
47010,2024-11-14,2024-11-12,0.0,22.06,12.3,89.15,3.96,83.47299042731677,27.76891274794596
44007,2024-11-14,2024-11-12,0.01,21.81,9.67,83.02,3.48,83.68616672754229,28.15615509268206
48005,2024-11-14,2024-11-12,0.01,26.87,17.55,74.7,3.59,83.7312303002814,27.506075472346858
18001,2024-11-14,2024-11-12,0.0,27.62,17.3,79.95,6.02,85.80074655729628,26.865965578887177
18002,2024-11-14,2024-11-12,0.0,27.62,17.36,80.54,6.12,85.81948043482576,26.76853670434025
18006,2024-11-14,2024-11-12,0.0,27.62,17.3,79.95,6.02,85.78159413854392,26.949541288887797
18008,2024-11-14,2024-11-12,0.0,27.74,17.36,81.22,6.25,85.86511962170182,26.769593057248123
14099,2024-11-14,2024-11-12,0.01,27.59,18.03,77.9,5.22,86.99862376349014,26.715023247720257
43099,2024-11-14,2024-11-12,0.25,14.71,-7.88,43.12,4.8,83.15728039927778,28.613393062413568
52003,2024-11-14,2024-11-12,0.0,21.71,9.0,81.25,3.78,82.98233924261629,28.144398389642152
52006,2024-11-14,2024-11-12,0.0,20.09,4.42,75.46,3.81,82.91622181039605,28.252556288426057
33099,2024-11-14,2024-11-12,0.0,27.31,14.58,78.54,6.01,84.96947546896953,27.275042717018724
67099,2024-11-14,2024-11-12,0.0,17.09,5.42,77.34,4.08,81.19654062198491,29.391978002020814
19018,2024-11-14,2024-11-12,0.0,27.9,17.55,80.63,5.97,85.54787712356422,26.85881249478566
19020,2024-11-14,2024-11-12,0.0,27.81,17.33,80.63,6.67,85.3816023194528,26.83818423032358
20004,2024-11-14,2024-11-12,0.04,26.9,13.84,81.92,3.2,85.54107642126684,27.251680682357268
21003,2024-11-14,2024-11-12,0.0,21.96,8.11,86.06,3.74,85.94304908421857,27.43821657830833
22001,2024-11-14,2024-11-12,0.0,17.9,6.58,85.11,3.95,86.12822881538156,27.63436304989436
23001,2024-11-14,2024-11-12,0.0,19.74,9.45,71.1,3.09,85.80360085768024,27.78123351037644
23002,2024-11-14,2024-11-12,0.0,19.74,1.2,64.01,2.7,85.90010534211547,27.821772074840585
27001,2024-11-14,2024-11-12,0.0,20.18,8.89,83.74,3.17,85.36229102983364,27.77230850782952
27009,2024-11-14,2024-11-12,0.0,20.21,7.92,81.44,3.61,85.49904405260625,27.753557676277204
27010,2024-11-14,2024-11-12,0.0,22.31,8.89,82.18,3.66,85.29705386096234,27.77773907168037
27011,2024-11-14,2024-11-12,0.0,20.18,8.89,83.74,3.17,85.33021770561382,27.77539039876946
25005,2024-11-14,2024-11-12,0.4,18.49,8.67,90.89,2.04,85.3802231313086,27.63509436139513
26003,2024-11-14,2024-11-12,0.4,20.18,8.67,87.32,2.61,85.3815434902996,27.68250883735966
31001,2024-11-14,2024-11-12,0.15,26.9,14.49,79.55,3.72,85.39789680314975,27.3048133205242
32006,2024-11-14,2024-11-12,0.0,27.81,17.33,78.26,6.02,85.36778358901175,26.94230989653578
32016,2024-11-14,2024-11-12,0.0,27.87,17.33,80.07,6.64,85.31520975404439,26.77783345746238
34009,2024-11-14,2024-11-12,0.0,27.71,16.89,80.89,5.81,84.73550270922959,27.028197632216838
35002,2024-11-14,2024-11-12,0.22,24.37,14.02,83.18,4.24,84.5912463480042,27.802660069250106
49012,2024-11-14,2024-11-12,0.0,26.84,16.02,80.01,6.11,83.30437164496814,27.389672535757065
51001,2024-11-14,2024-11-12,0.01,21.71,11.58,85.02,3.22,83.03664825769202,27.986625982890875
51003,2024-11-14,2024-11-12,0.0,21.71,9.0,83.47,3.27,83.09118825850723,28.065093182627788
46001,2024-11-14,2024-11-12,0.0,21.81,9.67,83.69,3.57,83.40574182492988,28.10821613596536
46002,2024-11-14,2024-11-12,0.0,21.49,11.58,85.88,2.99,83.3471949989154,27.9841061540815
45008,2024-11-14,2024-11-12,0.01,19.65,4.42,76.15,3.96,83.02058851919352,28.38268584029232
64001,2024-11-14,2024-11-12,0.0,19.77,6.43,65.12,4.07,81.62839852260026,29.079830738952893
64007,2024-11-14,2024-11-12,0.0,16.52,6.43,55.8,4.31,81.64421766906588,29.272780811454545
59008,2024-11-14,2024-11-12,0.0,26.31,10.75,83.89,4.41,81.38277527127075,28.78969780253411
57008,2024-11-14,2024-11-12,0.0,26.34,13.02,82.44,4.68,81.9230940117998,28.0731178917346
69002,2024-11-14,2024-11-12,0.0,22.4,5.42,81.08,3.73,81.12736560667788,29.181878117533213
68009,2024-11-14,2024-11-12,0.0,17.09,0.8,58.38,4.11,81.28984357857074,29.54525715570239
73004,2024-11-14,2024-11-12,0.0,23.27,5.92,81.13,3.53,80.40492622481763,29.281211677786875
72007,2024-11-14,2024-11-12,0.0,26.24,13.36,81.57,6.09,80.08461998585442,28.89610311211077
9003,2024-11-14,2024-11-12,0.0,22.9,6.43,69.77,4.0,87.23194345958684,27.48004549087412
65002,2024-11-14,2024-11-12,0.0,18.47,2.65,52.36,3.75,81.89315065267175,29.51424277599544
65003,2024-11-14,2024-11-12,0.0,11.81,-13.19,33.91,6.72,82.54741960970438,29.649514435357453
66003,2024-11-14,2024-11-12,0.0,13.09,-15.7,58.89,6.74,82.04150798785201,30.02328989192808
66006,2024-11-14,2024-11-12,0.0,6.93,-13.98,53.25,6.93,81.92202729403547,30.129895543656083
64009,2024-11-14,2024-11-12,0.0,15.65,-0.42,43.14,5.12,81.8557225347566,29.145935866427948
70004,2024-11-14,2024-11-12,0.01,21.15,8.95,75.82,3.16,80.96828420034284,29.26364997043085
70007,2024-11-14,2024-11-12,0.0,22.4,5.42,76.05,3.54,81.06441214528923,29.274853087207937
77002,2024-11-14,2024-11-12,0.05,18.68,-4.7,42.74,5.08,82.82145955974356,28.645546849179627
19019,2024-11-14,2024-11-12,0.0,27.9,16.36,82.91,5.53,85.6538674070706,26.873717384025728
75006,2024-11-14,2024-11-12,0.0,21.65,6.61,62.62,2.7,80.43507800307877,29.733377527114545
73002,2024-11-14,2024-11-12,0.0,24.77,8.56,82.46,3.73,80.51081092041095,29.13521646806497
73005,2024-11-14,2024-11-12,0.0,20.65,8.24,78.35,2.5,80.67740466897514,29.24592271293464
76002,2024-11-14,2024-11-12,0.06,24.37,14.02,84.66,4.05,84.19503898794143,27.80859769109909
76006,2024-11-14,2024-11-12,0.01,26.4,13.45,84.89,3.87,84.05424418568737,27.71716707520714
77099,2024-11-14,2024-11-12,0.09,8.77,-7.88,30.96,5.28,82.96611855936787,28.7361011295057
1004,2024-11-14,2024-11-12,0.52,16.99,-3.1,67.17,3.87,87.62781444693248,27.58355393346229
1006,2024-11-14,2024-11-12,0.13,17.43,7.0,78.96,2.93,87.71205316042372,27.380969379366448
8002,2024-11-14,2024-11-12,0.07,22.56,9.31,85.51,3.89,87.47911681846793,27.040390989689293
8005,2024-11-14,2024-11-12,0.69,22.56,8.92,84.65,3.56,87.52609022651086,27.13878881467572
9008,2024-11-14,2024-11-12,0.05,23.43,7.43,76.32,2.2,87.30718729278416,27.355013380938807
22008,2024-11-14,2024-11-12,0.05,19.43,8.11,84.73,3.64,85.9794672157911,27.6181093162653
11001,2024-11-14,2024-11-12,1.25,17.56,7.77,85.33,3.98,86.69881629251252,27.42991016748501
22007,2024-11-14,2024-11-12,0.05,21.96,8.11,85.16,3.58,86.04342408931875,27.54425327682352
5011,2024-11-14,2024-11-12,0.01,27.71,15.25,77.3,3.43,87.61238148708986,26.780954253808236
6001,2024-11-14,2024-11-12,0.0,27.59,17.08,78.98,5.67,87.13360335819006,26.75477410080033
