municipality_id,forecast_date,forecasted_on,rainfall,tmax,tmin,relative_humidity,wind_speed,lat,lon
1003,2024-11-12,2024-11-12,0.49,14.8,-0.97,81.5,2.68,87.54502304960337,27.46546246470642
2007,2024-11-12,2024-11-12,0.46,21.36,11.28,82.66,4.4,87.57900113878084,26.98185352154763
3003,2024-11-12,2024-11-12,1.09,21.36,9.65,79.68,3.39,87.74928052779396,26.965667384057635
3007,2024-11-12,2024-11-12,0.35,25.36,9.65,79.7,3.65,87.72809878982399,26.8319576897196
4004,2024-11-12,2024-11-12,0.09,27.8,19.75,70.74,4.33,87.99403362921818,26.608794926564457
4012,2024-11-12,2024-11-12,0.05,28.14,18.0,74.98,4.53,87.73517217920993,26.6152473988361
5001,2024-11-12,2024-11-12,0.19,27.89,14.59,79.81,4.31,87.43951560345249,26.629695726158744
5008,2024-11-12,2024-11-12,0.03,28.33,18.41,79.45,4.27,87.34336700649065,26.487170971382216
10003,2024-11-12,2024-11-12,1.55,23.08,9.0,83.48,3.0,87.0581152597479,27.201989469109638
14007,2024-11-12,2024-11-12,0.11,28.26,13.06,77.77,4.24,86.69093982065064,26.80698207976648
31002,2024-11-12,2024-11-12,0.07,26.61,13.97,81.24,3.47,85.25281913306307,27.33247245681607
31005,2024-11-12,2024-11-12,1.35,16.89,7.81,87.71,2.72,85.19595016524877,27.593620979459917
31008,2024-11-12,2024-11-12,0.4,25.7,14.37,81.12,4.3,84.85137594066515,27.472569269092308
31010,2024-11-12,2024-11-12,0.72,23.23,7.81,82.54,3.37,85.08608381778276,27.651565937014706
34001,2024-11-12,2024-11-12,0.15,27.39,17.56,83.95,4.82,84.82733908761777,27.08292559233036
35003,2024-11-12,2024-11-12,0.35,26.64,14.9,81.68,4.17,84.58621929453848,27.709771198715103
35006,2024-11-12,2024-11-12,0.12,26.11,14.69,80.74,3.49,84.6896591396915,27.649405873067355
50001,2024-11-12,2024-11-12,0.34,26.8,15.34,82.81,3.77,83.15771438349256,27.685056406347464
50004,2024-11-12,2024-11-12,0.02,27.39,17.19,83.01,3.9,83.07233371628266,27.56399291605035
38001,2024-11-12,2024-11-12,0.37,24.3,13.94,81.51,4.12,84.4857376256941,27.875563073820167
38002,2024-11-12,2024-11-12,0.17,24.17,14.53,85.15,4.42,84.39401593188684,27.91893212189418
38008,2024-11-12,2024-11-12,0.01,24.76,14.94,83.65,2.29,84.16593271369815,28.00044752580472
42002,2024-11-12,2024-11-12,0.0,7.55,-15.0,28.13,9.92,83.94338453487164,29.035081683387272
42005,2024-11-12,2024-11-12,4.13,6.95,-9.47,53.32,4.95,83.61471771747095,28.68101217212114
45001,2024-11-12,2024-11-12,0.86,19.26,5.78,86.06,3.36,83.2413162820148,28.27148079354138
45004,2024-11-12,2024-11-12,1.75,19.26,3.94,84.27,3.78,83.14016526682762,28.394343694183306
45005,2024-11-12,2024-11-12,2.05,19.39,5.78,85.29,3.37,83.38978367405875,28.233043850851043
56001,2024-11-12,2024-11-12,0.4,25.73,12.41,85.37,4.44,82.08505271891153,28.17321009613343
56005,2024-11-12,2024-11-12,0.32,25.95,10.28,85.59,4.43,82.47694209118472,28.02333920311105
56006,2024-11-12,2024-11-12,0.21,25.95,13.25,85.8,5.09,82.41677142161319,27.91328555950532
56009,2024-11-12,2024-11-12,0.39,22.3,12.41,85.32,4.08,82.19148619005347,28.183005600357117
62002,2024-11-12,2024-11-12,0.0,5.83,-15.0,41.39,7.8,83.26514214622762,29.27414286931592
62004,2024-11-12,2024-11-12,0.0,5.83,-9.25,40.0,4.72,83.04709435324033,28.90512776249892
58003,2024-11-12,2024-11-12,0.15,27.11,16.78,84.46,3.85,81.38242357868424,28.323055743569213
58006,2024-11-12,2024-11-12,0.03,27.11,16.78,84.46,3.85,81.25871003017758,28.340284116623938
31099,2024-11-12,2024-11-12,0.4,26.11,16.12,82.47,4.22,84.70624431657369,27.49261535228162
1001,2024-11-12,2024-11-12,1.08,18.36,7.72,78.82,2.79,87.6193781190491,27.30957361098937
19012,2024-11-12,2024-11-12,0.1,27.8,17.65,82.08,4.96,85.68691274034707,26.91470429831354
21002,2024-11-12,2024-11-12,0.27,19.64,-1.56,71.47,3.67,86.26427286814113,27.576394248581256
21004,2024-11-12,2024-11-12,0.41,21.45,6.87,82.7,3.79,86.1832745618281,27.43934745353523
34005,2024-11-12,2024-11-12,0.07,27.42,17.53,84.44,4.8,84.69399260554282,27.097078097723816
34007,2024-11-12,2024-11-12,0.02,26.89,17.53,84.96,4.8,84.73228851196892,27.20024739082908
34008,2024-11-12,2024-11-12,0.17,27.42,17.56,83.76,4.98,84.7264569554503,27.066026993073372
34010,2024-11-12,2024-11-12,0.02,27.39,17.47,82.04,4.87,84.88952623026042,27.171019162000707
34011,2024-11-12,2024-11-12,0.02,26.89,17.56,83.44,5.32,84.79020734847019,27.193245885183288
34012,2024-11-12,2024-11-12,0.16,27.39,17.56,83.95,4.82,84.76368630005305,27.07717182381579
34013,2024-11-12,2024-11-12,0.02,27.39,17.56,83.95,4.82,84.82558724572884,27.16672308960836
19004,2024-11-12,2024-11-12,0.0,27.51,19.53,82.28,4.58,85.43936435618616,26.92605438883508
21005,2024-11-12,2024-11-12,0.14,21.45,7.5,82.57,3.75,86.0643721548778,27.408813125557515
21006,2024-11-12,2024-11-12,0.32,23.39,10.53,82.52,3.8,86.14647421310649,27.31615902807735
21007,2024-11-12,2024-11-12,0.89,21.45,7.5,82.89,3.55,85.85586645812872,27.495758252532852
21008,2024-11-12,2024-11-12,1.79,19.64,-10.69,69.61,3.92,86.42243351715781,27.660969160959016
53001,2024-11-12,2024-11-12,0.21,18.76,6.12,77.98,4.45,82.54995198769927,28.480861838270563
53002,2024-11-12,2024-11-12,0.45,19.76,3.94,80.35,4.0,82.81681721225854,28.273400505530105
53007,2024-11-12,2024-11-12,0.88,19.76,3.94,78.71,4.09,82.82395132486793,28.375955461674906
6006,2024-11-12,2024-11-12,0.01,28.14,18.0,80.65,4.34,87.24649830798487,26.554564531771717
26001,2024-11-12,2024-11-12,1.35,17.89,7.91,84.86,3.04,85.4296209430214,27.675022523227053
49010,2024-11-12,2024-11-12,0.12,26.67,18.03,81.17,3.37,83.54802147221676,27.496216699202048
49011,2024-11-12,2024-11-12,0.87,26.8,13.06,84.11,3.51,83.30567820346135,27.71191878509594
49013,2024-11-12,2024-11-12,0.17,26.67,18.03,82.33,3.21,83.44238189812464,27.501346601007853
49014,2024-11-12,2024-11-12,0.01,26.58,18.03,80.63,2.28,83.39601732390047,27.566938725804373
49015,2024-11-12,2024-11-12,0.01,26.58,18.03,80.63,2.28,83.36876360438013,27.62238025074319
49016,2024-11-12,2024-11-12,0.02,26.58,18.03,79.13,2.6,83.48636554193398,27.608376871176866
53004,2024-11-12,2024-11-12,0.3,19.86,6.13,80.03,3.64,82.62618964074919,28.337236609214784
53005,2024-11-12,2024-11-12,0.47,21.7,10.28,86.77,3.97,82.5199263170998,28.18710064708752
53008,2024-11-12,2024-11-12,0.42,19.86,6.13,80.03,3.64,82.70702423336832,28.24741874061428
53009,2024-11-12,2024-11-12,0.58,17.48,5.12,73.62,4.17,82.74179874109348,28.46372671136668
6004,2024-11-12,2024-11-12,0.0,28.14,18.0,80.65,4.34,87.15065211842328,26.45252750216687
16009,2024-11-12,2024-11-12,0.0,27.7,18.44,76.66,4.37,86.17953809307132,26.86824787471248
19001,2024-11-12,2024-11-12,0.04,27.51,17.03,81.68,3.93,85.47724166862234,27.07773543317099
19003,2024-11-12,2024-11-12,0.0,27.51,17.65,82.04,4.2,85.45380923642666,26.981788770396143
19005,2024-11-12,2024-11-12,0.13,27.76,18.62,84.79,5.29,85.47268040486802,26.815437208507163
19006,2024-11-12,2024-11-12,0.27,27.76,17.65,84.55,4.91,85.60991236423035,26.890275211567417
19008,2024-11-12,2024-11-12,0.0,27.76,17.65,84.55,4.91,85.60054102472732,26.93755034223732
19010,2024-11-12,2024-11-12,0.12,27.51,19.53,82.28,4.58,85.44567206906083,26.844422530450373
19013,2024-11-12,2024-11-12,0.09,26.95,17.5,82.34,4.3,85.57424006678373,27.10063951566307
19014,2024-11-12,2024-11-12,0.0,26.95,15.56,81.37,4.52,85.69394521791432,27.00935067108752
19015,2024-11-12,2024-11-12,0.02,27.76,17.65,83.07,4.54,85.53686604042909,26.9411164754544
19016,2024-11-12,2024-11-12,0.31,27.76,18.62,84.79,5.29,85.50728566452042,26.858783195845582
19017,2024-11-12,2024-11-12,0.04,26.95,15.56,81.21,4.39,85.68904437404687,27.10291121291133
20002,2024-11-12,2024-11-12,1.5,24.7,10.53,83.3,3.64,85.78628284185064,27.343395929304386
1002,2024-11-12,2024-11-12,0.18,18.36,7.09,80.83,2.59,87.51328464647683,27.373653174120808
6009,2024-11-12,2024-11-12,0.01,27.76,18.0,78.69,3.97,87.16242112661124,26.607116134714808
20003,2024-11-12,2024-11-12,0.37,23.39,10.53,84.03,3.77,86.0675994944368,27.252217169295548
50007,2024-11-12,2024-11-12,0.09,27.39,17.19,82.57,4.06,83.13084592668233,27.509085627097623
50008,2024-11-12,2024-11-12,0.35,27.23,14.75,84.49,5.15,82.85250442185169,27.693684034126697
6011,2024-11-12,2024-11-12,0.03,28.58,18.69,81.54,4.84,87.00720038012625,26.567145454816423
6012,2024-11-12,2024-11-12,0.03,27.76,16.9,78.59,4.93,87.18063674146201,26.6876384590527
20006,2024-11-12,2024-11-12,0.27,26.67,11.87,82.9,3.87,85.69732655115341,27.25540262050499
20007,2024-11-12,2024-11-12,0.24,21.33,12.97,82.76,3.29,86.28613922961935,27.18698085181835
20008,2024-11-12,2024-11-12,0.98,21.45,10.53,83.93,3.5,85.88150160337878,27.37967729411301
23003,2024-11-12,2024-11-12,0.13,19.08,-2.59,70.76,3.37,85.9362239602355,27.918081999950203
30001,2024-11-12,2024-11-12,0.18,23.11,12.4,82.13,3.13,84.76648317270907,27.756395702785376
30002,2024-11-12,2024-11-12,0.3,22.64,7.81,82.14,3.14,85.17982146949893,27.72971150483253
30003,2024-11-12,2024-11-12,0.11,23.23,12.31,82.18,3.32,84.90321716855641,27.749572773617768
30005,2024-11-12,2024-11-12,0.37,22.95,5.34,73.91,2.94,84.92984303851176,28.086444545593466
30006,2024-11-12,2024-11-12,0.06,22.95,13.25,77.86,2.93,84.7919379931955,27.923404316525048
30008,2024-11-12,2024-11-12,0.25,18.89,11.19,75.59,3.46,84.97160484321188,27.986687641086395
30009,2024-11-12,2024-11-12,0.13,23.23,11.19,77.87,3.49,84.91954887338466,27.918864583118705
30011,2024-11-12,2024-11-12,0.12,23.23,12.31,81.8,3.77,84.84534939027871,27.84255600503058
24011,2024-11-12,2024-11-12,1.07,19.8,10.97,77.22,3.5,85.63862481052399,27.636981490518835
31007,2024-11-12,2024-11-12,0.15,24.61,7.81,82.91,3.38,85.13691110095586,27.44525852713776
32004,2024-11-12,2024-11-12,0.01,27.51,18.12,84.74,4.7,85.25920735512454,26.932050089820336
50010,2024-11-12,2024-11-12,0.27,27.39,17.19,83.71,4.62,83.02631087694812,27.482623043144454
56002,2024-11-12,2024-11-12,0.52,25.61,13.19,86.63,5.7,82.6604624762252,27.989762397689688
54001,2024-11-12,2024-11-12,0.31,18.05,-1.22,63.67,3.25,82.5138230611013,28.84256376131041
54002,2024-11-12,2024-11-12,0.3,18.76,3.44,71.05,3.74,82.50283588126366,28.704116993185227
54004,2024-11-12,2024-11-12,0.17,18.76,6.12,76.53,4.45,82.47861116229373,28.611266483828985
54005,2024-11-12,2024-11-12,0.16,20.76,8.25,77.74,3.26,82.34238663144102,28.67667226017642
6099,2024-11-12,2024-11-12,0.03,28.08,18.25,76.64,4.31,87.02319983992014,26.652566796651616
45099,2024-11-12,2024-11-12,0.55,14.36,0.03,68.63,4.46,83.02327610551475,28.53891935770765
58099,2024-11-12,2024-11-12,0.22,26.89,14.03,85.1,4.1,81.45438931069442,28.456909737464397
76099,2024-11-12,2024-11-12,0.14,26.64,16.75,82.16,3.95,84.04872083356571,27.56427369972897
17001,2024-11-12,2024-11-12,0.02,28.11,18.19,84.26,5.33,86.01575601372463,26.711855702909528
17003,2024-11-12,2024-11-12,0.03,28.48,18.19,83.58,5.62,86.06042658437299,26.679004986632663
17004,2024-11-12,2024-11-12,0.02,27.92,17.53,82.18,5.63,85.97343075681044,26.846585405773872
23004,2024-11-12,2024-11-12,0.04,19.8,9.09,75.56,3.44,85.71978082667378,27.75795439389096
23005,2024-11-12,2024-11-12,5.36,20.3,-10.38,70.88,3.88,85.5281684698862,28.000494332290444
23006,2024-11-12,2024-11-12,0.02,19.7,11.34,74.44,3.76,85.63899182078808,27.78396048275381
23007,2024-11-12,2024-11-12,0.17,19.7,-10.5,64.2,4.38,85.79108606095211,28.01548831388694
30010,2024-11-12,2024-11-12,0.92,11.73,-14.04,69.83,3.48,85.09120148591843,28.222137287516095
30012,2024-11-12,2024-11-12,0.07,23.23,7.81,82.54,3.37,85.06455382385526,27.73830659921856
30013,2024-11-12,2024-11-12,0.07,22.95,11.19,73.93,3.21,84.85804022717906,28.021805707723303
36002,2024-11-12,2024-11-12,6.79,16.26,-7.75,78.29,3.47,84.68152727853672,28.237071772003976
62005,2024-11-12,2024-11-12,0.01,13.33,-1.22,57.74,4.19,82.51085966045837,29.05050799235193
62007,2024-11-12,2024-11-12,0.58,13.33,-6.28,50.43,4.31,82.86690491491375,28.932036385500552
62008,2024-11-12,2024-11-12,0.0,13.33,-4.81,49.96,3.92,82.74979749172851,29.022394764811374
31088,2024-11-12,2024-11-12,0.4,25.7,16.12,81.2,4.21,84.77130400129026,27.495224301038267
1009,2024-11-12,2024-11-12,0.03,19.3,7.72,77.2,2.87,87.75250982048634,27.31531966378356
10002,2024-11-12,2024-11-12,1.82,21.83,15.37,80.24,1.91,87.19654383388995,27.189819774277403
10004,2024-11-12,2024-11-12,0.51,23.08,12.41,83.23,3.59,87.1291085972171,27.0041653621846
10006,2024-11-12,2024-11-12,1.54,23.08,9.0,84.56,3.37,87.0213608203432,27.085255647157496
42003,2024-11-12,2024-11-12,0.59,8.08,-9.47,46.77,5.78,83.72619509400863,28.76166042913393
63007,2024-11-12,2024-11-12,0.48,11.95,-2.22,68.85,5.11,82.1202561934781,29.1360245100694
75005,2024-11-12,2024-11-12,0.06,19.2,7.28,68.09,3.21,80.54124518479604,29.804357366456184
28004,2024-11-12,2024-11-12,0.05,22.64,12.16,76.56,3.57,85.2311964383087,27.818478196469563
28005,2024-11-12,2024-11-12,0.08,18.89,10.19,75.07,3.16,85.12538493931653,28.03165878737777
49005,2024-11-12,2024-11-12,0.34,27.36,18.09,82.64,4.35,83.35037287050116,27.447120493916795
47003,2024-11-12,2024-11-12,1.21,23.51,13.37,87.65,3.95,83.89916194827347,27.77465900613652
47010,2024-11-12,2024-11-12,1.85,21.83,13.03,90.38,4.08,83.47299042731677,27.76891274794596
44007,2024-11-12,2024-11-12,1.04,21.51,10.56,82.78,3.64,83.68616672754229,28.15615509268206
48005,2024-11-12,2024-11-12,0.07,26.23,17.72,79.9,3.78,83.7312303002814,27.506075472346858
18001,2024-11-12,2024-11-12,0.03,27.8,18.0,79.6,5.01,85.80074655729628,26.865965578887177
18002,2024-11-12,2024-11-12,0.03,27.8,19.22,80.51,5.85,85.81948043482576,26.76853670434025
18006,2024-11-12,2024-11-12,0.0,27.8,18.0,79.6,5.01,85.78159413854392,26.949541288887797
18008,2024-11-12,2024-11-12,0.03,27.92,18.19,82.25,5.62,85.86511962170182,26.769593057248123
14099,2024-11-12,2024-11-12,0.04,28.08,18.25,76.64,4.31,86.99862376349014,26.715023247720257
43099,2024-11-12,2024-11-12,3.22,13.64,-9.25,56.99,4.33,83.15728039927778,28.613393062413568
52003,2024-11-12,2024-11-12,0.56,21.14,9.69,86.11,4.48,82.98233924261629,28.144398389642152
52006,2024-11-12,2024-11-12,0.67,19.76,3.94,81.76,3.93,82.91622181039605,28.252556288426057
33099,2024-11-12,2024-11-12,0.04,26.86,14.37,79.58,4.73,84.96947546896953,27.275042717018724
67099,2024-11-12,2024-11-12,0.3,15.42,5.66,80.95,3.94,81.19654062198491,29.391978002020814
19018,2024-11-12,2024-11-12,0.41,27.76,18.62,85.13,5.22,85.54787712356422,26.85881249478566
19020,2024-11-12,2024-11-12,0.12,27.51,19.53,84.45,5.35,85.3816023194528,26.83818423032358
20004,2024-11-12,2024-11-12,0.26,26.67,13.62,81.82,3.34,85.54107642126684,27.251680682357268
21003,2024-11-12,2024-11-12,0.32,21.45,7.5,85.09,3.76,85.94304908421857,27.43821657830833
22001,2024-11-12,2024-11-12,0.36,16.83,6.87,87.62,4.34,86.12822881538156,27.63436304989436
23001,2024-11-12,2024-11-12,0.0,19.08,9.09,70.56,3.27,85.80360085768024,27.78123351037644
23002,2024-11-12,2024-11-12,0.01,19.08,3.37,70.83,2.92,85.90010534211547,27.821772074840585
27001,2024-11-12,2024-11-12,0.02,20.3,10.72,75.94,2.72,85.36229102983364,27.77230850782952
27009,2024-11-12,2024-11-12,0.02,20.3,10.72,75.19,3.24,85.49904405260625,27.753557676277204
27010,2024-11-12,2024-11-12,0.03,22.64,10.72,76.25,3.15,85.29705386096234,27.77773907168037
27011,2024-11-12,2024-11-12,0.02,20.3,10.72,75.94,2.72,85.33021770561382,27.77539039876946
25005,2024-11-12,2024-11-12,1.35,17.89,7.91,84.86,3.04,85.3802231313086,27.63509436139513
26003,2024-11-12,2024-11-12,1.32,20.3,7.91,80.4,2.88,85.3815434902996,27.68250883735966
31001,2024-11-12,2024-11-12,0.14,26.67,13.97,81.13,3.58,85.39789680314975,27.3048133205242
32006,2024-11-12,2024-11-12,0.0,27.51,19.53,82.28,4.58,85.36778358901175,26.94230989653578
32016,2024-11-12,2024-11-12,0.1,27.51,18.87,84.52,5.58,85.31520975404439,26.77783345746238
34009,2024-11-12,2024-11-12,0.17,27.42,18.59,83.93,4.8,84.73550270922959,27.028197632216838
35002,2024-11-12,2024-11-12,0.46,24.05,14.9,83.52,4.68,84.5912463480042,27.802660069250106
49012,2024-11-12,2024-11-12,0.24,27.36,18.09,82.64,4.35,83.30437164496814,27.389672535757065
51001,2024-11-12,2024-11-12,0.21,21.14,12.44,88.14,3.93,83.03664825769202,27.986625982890875
51003,2024-11-12,2024-11-12,0.35,21.14,9.69,87.18,3.87,83.09118825850723,28.065093182627788
46001,2024-11-12,2024-11-12,2.15,21.51,9.56,84.94,3.47,83.40574182492988,28.10821613596536
46002,2024-11-12,2024-11-12,2.1,21.42,12.44,87.18,3.01,83.3471949989154,27.9841061540815
45008,2024-11-12,2024-11-12,1.37,19.26,3.94,82.01,3.99,83.02058851919352,28.38268584029232
64001,2024-11-12,2024-11-12,0.22,18.98,6.66,74.57,4.11,81.62839852260026,29.079830738952893
64007,2024-11-12,2024-11-12,0.62,14.7,4.05,71.18,4.1,81.64421766906588,29.272780811454545
59008,2024-11-12,2024-11-12,0.15,26.64,11.22,85.59,4.19,81.38277527127075,28.78969780253411
57008,2024-11-12,2024-11-12,0.27,26.61,13.87,85.61,4.66,81.9230940117998,28.0731178917346
69002,2024-11-12,2024-11-12,0.01,22.33,5.66,81.47,3.62,81.12736560667788,29.181878117533213
68009,2024-11-12,2024-11-12,0.1,15.45,1.31,71.27,3.89,81.28984357857074,29.54525715570239
73004,2024-11-12,2024-11-12,0.01,23.23,8.53,82.19,3.87,80.40492622481763,29.281211677786875
72007,2024-11-12,2024-11-12,0.0,26.67,15.47,83.64,5.12,80.08461998585442,28.89610311211077
9003,2024-11-12,2024-11-12,0.44,21.92,7.69,72.77,2.48,87.23194345958684,27.48004549087412
65002,2024-11-12,2024-11-12,0.01,15.83,-0.25,67.47,3.25,81.89315065267175,29.51424277599544
65003,2024-11-12,2024-11-12,0.01,8.95,-16.5,57.15,5.86,82.54741960970438,29.649514435357453
66003,2024-11-12,2024-11-12,0.36,10.58,-16.81,69.48,5.91,82.04150798785201,30.02328989192808
66006,2024-11-12,2024-11-12,0.48,3.95,-16.41,67.43,5.93,81.92202729403547,30.129895543656083
64009,2024-11-12,2024-11-12,0.07,13.58,0.72,73.35,5.08,81.8557225347566,29.145935866427948
70004,2024-11-12,2024-11-12,0.05,20.86,9.06,74.59,3.18,80.96828420034284,29.26364997043085
70007,2024-11-12,2024-11-12,0.06,22.33,5.66,76.94,3.29,81.06441214528923,29.274853087207937
77002,2024-11-12,2024-11-12,0.32,17.48,-3.63,58.81,4.44,82.82145955974356,28.645546849179627
19019,2024-11-12,2024-11-12,0.4,27.76,17.65,84.55,4.91,85.6538674070706,26.873717384025728
75006,2024-11-12,2024-11-12,0.06,20.86,7.28,72.94,2.94,80.43507800307877,29.733377527114545
73002,2024-11-12,2024-11-12,0.02,25.3,10.51,81.11,3.9,80.51081092041095,29.13521646806497
73005,2024-11-12,2024-11-12,0.05,20.86,8.62,76.7,3.0,80.67740466897514,29.24592271293464
76002,2024-11-12,2024-11-12,1.45,24.05,14.87,86.75,4.78,84.19503898794143,27.80859769109909
76006,2024-11-12,2024-11-12,0.61,26.17,13.72,85.06,3.86,84.05424418568737,27.71716707520714
77099,2024-11-12,2024-11-12,0.68,6.64,-9.25,48.35,4.45,82.96611855936787,28.7361011295057
1004,2024-11-12,2024-11-12,3.79,14.8,-5.03,74.53,3.49,87.62781444693248,27.58355393346229
1006,2024-11-12,2024-11-12,0.08,16.08,7.72,77.86,2.56,87.71205316042372,27.380969379366448
8002,2024-11-12,2024-11-12,1.22,21.36,10.34,85.12,3.69,87.47911681846793,27.040390989689293
8005,2024-11-12,2024-11-12,2.2,21.36,10.34,82.52,3.32,87.52609022651086,27.13878881467572
9008,2024-11-12,2024-11-12,0.09,21.92,7.09,79.61,2.1,87.30718729278416,27.355013380938807
22008,2024-11-12,2024-11-12,0.29,19.48,7.5,81.86,3.59,85.9794672157911,27.6181093162653
11001,2024-11-12,2024-11-12,2.85,15.76,6.94,87.68,3.76,86.69881629251252,27.42991016748501
22007,2024-11-12,2024-11-12,0.29,21.45,7.5,84.86,3.68,86.04342408931875,27.54425327682352
5011,2024-11-12,2024-11-12,0.73,28.14,15.37,76.66,3.83,87.61238148708986,26.780954253808236
6001,2024-11-12,2024-11-12,0.05,28.08,16.9,77.62,4.62,87.13360335819006,26.75477410080033
